,x,y,times
0,912.0,507.0,0.0
1,904.0,501.0,16.6
2,921.0,502.0,33.3
3,914.0,575.0,50.0
4,936.0,588.0,66.6
5,927.0,591.0,83.3
6,932.0,565.0,100.0
7,927.0,587.0,116.6
8,936.0,560.0,133.4
9,917.0,591.0,150.0
10,915.0,628.0,166.7
11,923.0,599.0,183.2
12,913.0,562.0,199.9
13,909.0,607.0,216.6
14,862.0,557.0,233.2
15,820.0,592.0,249.9
16,806.0,574.0,266.6
17,801.0,512.0,283.3
18,797.0,519.0,299.9
19,801.0,546.0,316.6
20,783.0,519.0,333.3
21,795.0,518.0,349.9
22,777.0,514.0,366.6
23,807.0,537.0,383.3
24,759.0,528.0,399.9
25,808.0,544.0,416.6
26,774.0,516.0,433.3
27,790.0,458.0,449.9
28,797.0,560.0,466.6
29,803.0,508.0,483.3
30,874.0,513.0,499.9
31,879.0,557.0,516.6
32,860.0,486.0,533.3
33,873.0,560.0,549.9
34,865.0,528.0,566.6
35,873.0,512.0,583.3
36,891.0,560.0,599.9
37,869.0,521.0,616.6
38,910.0,570.0,633.3
39,881.0,540.0,650.0
40,859.0,512.0,666.6
41,872.0,528.0,683.2
42,901.0,480.0,699.9
43,896.0,509.0,716.6
44,888.0,551.0,733.2
45,877.0,513.0,749.9
46,888.0,553.0,766.6
47,902.0,513.0,783.2
48,891.0,544.0,799.9
49,906.0,565.0,816.6
50,886.0,563.0,833.2
51,893.0,530.0,849.9
52,894.0,502.0,866.6
53,887.0,538.0,883.2
54,901.0,526.0,899.9
55,871.0,483.0,916.6
56,862.0,534.0,933.3
57,888.0,534.0,949.9
58,892.0,506.0,966.6
59,898.0,563.0,983.2
60,884.0,528.0,999.9
61,875.0,560.0,1016.6
62,837.0,534.0,1033.2
63,814.0,497.0,1049.9
64,810.0,525.0,1066.6
65,817.0,508.0,1083.2
66,834.0,478.0,1099.9
67,820.0,507.0,1116.6
68,809.0,512.0,1133.3
69,811.0,528.0,1149.9
70,825.0,530.0,1166.6
71,818.0,556.0,1183.2
72,808.0,537.0,1199.9
73,826.0,527.0,1216.5
74,810.0,509.0,1233.2
75,809.0,495.0,1249.9
76,832.0,461.0,1266.5
77,838.0,509.0,1283.2
78,830.0,525.0,1299.9
79,801.0,508.0,1316.5
80,845.0,523.0,1333.2
81,879.0,521.0,1349.8
82,859.0,514.0,1366.5
83,859.0,501.0,1383.2
84,881.0,525.0,1399.8
85,874.0,534.0,1416.5
86,855.0,536.0,1433.2
87,853.0,526.0,1449.8
88,864.0,519.0,1466.5
89,871.0,521.0,1483.1
90,873.0,523.0,1499.8
91,842.0,508.0,1516.5
92,863.0,520.0,1533.1
93,876.0,560.0,1549.8
94,872.0,516.0,1566.5
95,865.0,532.0,1583.1
96,910.0,521.0,1599.8
97,875.0,547.0,1616.5
98,866.0,518.0,1633.1
99,,,1649.8
100,,,1666.5
101,,,1683.1
102,,,1699.9
103,,,1716.5
104,,,1733.2
105,,,1749.9
106,,,1766.6
107,866.0,497.0,1783.2
108,865.0,558.0,1799.9
109,868.0,535.0,1816.6
110,879.0,560.0,1833.2
111,869.0,564.0,1849.9
112,904.0,550.0,1866.6
113,878.0,545.0,1883.2
114,,,1898.5
115,849.0,563.0,1916.6
116,,,1931.8
117,877.0,532.0,1949.9
118,876.0,532.0,1966.6
119,870.0,540.0,1983.2
120,871.0,518.0,1999.9
121,858.0,522.0,2016.6
122,876.0,530.0,2033.2
123,885.0,549.0,2049.9
124,869.0,569.0,2066.6
125,861.0,550.0,2083.2
126,873.0,543.0,2099.9
127,850.0,525.0,2116.6
