,x,y,times
0,965,238,0.0
1,988,244,16.7
2,981,232,33.4
3,988,233,50.0
4,1005,214,66.7
5,994,253,83.4
6,993,241,100.0
7,991,232,116.7
8,997,203,133.4
9,969,209,150.0
10,982,233,166.7
11,987,245,183.3
12,980,248,199.9
13,986,214,216.6
14,973,248,233.3
15,981,184,249.9
16,980,250,266.6
17,961,237,283.3
18,809,446,299.9
19,843,488,316.6
20,797,491,333.2
21,854,474,349.9
22,808,494,366.6
23,804,488,383.2
24,855,500,399.9
25,839,534,416.6
26,825,540,433.2
27,814,515,449.9
28,791,484,466.6
29,786,511,483.2
30,815,437,499.9
31,936,491,516.5
32,1172,373,533.2
33,1101,489,549.9
34,1169,484,566.5
35,1176,476,583.2
36,1172,486,599.9
37,1170,469,616.5
38,1167,484,633.2
39,1181,444,649.8
40,1165,483,666.7
41,1159,459,683.4
42,1158,499,700.0
43,1173,510,716.7
44,1161,465,733.4
45,1161,486,750.0
46,1176,441,766.7
47,1164,482,783.4
48,1175,454,800.0
49,1171,518,816.7
50,1149,455,833.4
51,1160,500,850.1
52,1170,455,866.7
53,1134,471,883.4
54,1146,441,900.1
55,1158,433,916.7
56,1157,459,933.4
57,1166,441,950.0
58,1164,462,966.7
59,1173,472,983.4
60,931,475,1000.1
61,781,476,1016.7
62,820,522,1033.4
63,798,485,1050.1
64,811,484,1066.7
65,795,485,1083.4
66,817,508,1100.1
67,806,519,1116.7
68,789,505,1133.4
69,791,481,1150.1
70,811,513,1166.7
71,815,524,1183.3
72,816,504,1199.9
73,829,503,1216.6
74,1109,368,1233.3
75,1132,550,1249.9
76,1159,462,1266.6
77,1163,449,1283.3
78,1179,464,1299.9
79,1173,486,1316.6
80,1164,449,1333.3
81,1168,438,1349.9
82,1183,447,1366.6
83,1151,442,1383.3
84,1159,527,1399.9
85,1169,442,1416.6
86,1168,467,1433.2
87,1346,760,1449.9
88,1385,851,1466.6
89,1372,826,1483.2
90,1361,813,1500.0
91,1403,782,1516.6
92,1404,856,1533.2
93,1398,848,1549.9
94,1383,865,1566.6
95,1369,771,1583.2
96,1415,840,1599.9
97,1366,793,1616.6
98,1419,779,1633.2
99,1347,841,1649.9
100,1397,803,1666.6
101,1392,787,1683.1
102,1587,746,1699.8
103,1651,811,1716.4
104,1625,767,1733.1
105,1638,811,1749.7
106,1613,851,1766.4
107,1659,816,1783.0
108,1658,783,1799.7
109,1684,770,1816.4
110,1631,820,1833.0
111,1651,816,1849.7
112,1663,810,1866.3
113,1655,793,1883.0
114,1637,790,1899.7
115,1645,799,1916.3
116,1643,807,1933.0
117,1625,806,1949.6
118,1650,782,1966.3
119,1478,589,1983.0
120,1199,463,1999.6
121,1180,554,2016.3
122,1127,482,2032.9
123,1171,464,2049.6
124,1162,440,2066.3
125,1142,462,2082.9
126,1157,480,2099.6
127,1148,463,2116.2
128,1129,471,2132.9
129,1130,466,2149.6
130,1146,508,2166.2
131,1103,457,2183.3
132,868,478,2200.0
133,917,547,2216.6
134,825,459,2233.3
135,842,455,2249.9
136,848,504,2266.6
137,848,526,2283.3
138,851,515,2299.9
139,848,505,2316.6
140,841,520,2333.3
141,625,584,2349.9
142,606,785,2366.6
143,579,747,2383.3
144,582,768,2399.9
145,584,769,2416.6
146,586,786,2433.3
147,583,773,2449.9
148,606,792,2466.6
149,567,755,2483.3
150,582,780,2499.9
151,573,771,2516.6
152,576,773,2533.2
153,772,646,2549.9
154,930,474,2566.6
155,893,485,2583.2
156,933,523,2599.9
157,934,553,2616.6
158,944,528,2633.2
159,943,499,2649.9
160,936,539,2666.6
161,949,536,2683.2
162,929,559,2699.9
163,956,553,2716.5
164,943,535,2733.2
