,x,y,times
0,989,295,0.0
1,936,266,16.6
2,964,283,33.3
3,951,273,49.9
4,956,254,66.6
5,940,252,83.3
6,955,288,99.9
7,938,259,116.6
8,955,283,133.3
9,953,255,149.9
10,965,266,166.6
11,977,158,183.3
12,953,261,199.9
13,956,286,216.6
14,942,269,233.2
15,797,-21,249.9
16,820,113,266.6
17,775,14,283.2
18,792,14,299.9
19,789,49,316.6
20,804,37,333.2
21,787,46,349.9
22,791,29,366.6
23,792,44,383.2
24,786,51,399.9
25,801,28,416.5
26,795,277,433.2
27,798,44,449.9
28,785,23,466.7
29,1106,38,483.3
30,1144,154,500.0
31,1166,141,516.7
32,1167,140,533.3
33,1154,141,550.0
34,1135,119,566.7
35,1146,127,583.3
36,1137,138,600.0
37,1132,133,616.6
38,1140,132,633.3
39,1150,117,650.0
40,1137,163,666.7
41,1137,129,683.3
42,1144,132,700.0
43,1152,127,716.6
44,1153,125,733.3
45,1147,139,750.0
46,1151,119,766.6
47,1146,97,783.3
48,1008,66,800.0
49,750,0,816.6
50,821,50,833.3
51,743,33,850.0
52,749,15,866.6
53,761,-87,883.3
54,762,11,900.0
55,751,29,916.7
56,772,42,933.3
57,777,38,950.0
58,764,18,966.7
59,756,12,983.3
60,768,13,1000.0
61,766,45,1016.7
62,782,37,1033.3
63,753,54,1050.0
64,756,35,1066.7
65,761,39,1083.3
66,763,15,1100.0
67,929,47,1116.7
68,1143,96,1133.3
69,1104,85,1150.0
70,1149,119,1166.7
71,1144,116,1183.3
72,1145,112,1200.0
73,1124,108,1216.7
74,1113,110,1233.3
75,1119,129,1250.0
76,1122,134,1266.6
77,1143,122,1283.3
78,1125,122,1300.0
79,1140,108,1316.6
80,1120,129,1333.3
81,1136,89,1350.0
82,1126,116,1366.6
83,1158,115,1383.3
84,1137,121,1400.0
85,1162,119,1416.6
86,1140,133,1433.3
87,1156,127,1450.0
88,999,63,1466.6
89,726,-12,1483.3
90,827,41,1500.0
91,769,25,1516.7
92,783,30,1533.3
93,769,9,1550.0
94,778,21,1566.6
95,776,27,1583.3
96,769,37,1600.0
97,782,25,1616.6
98,805,37,1633.3
99,780,86,1650.0
100,778,19,1666.6
101,770,26,1683.3
102,784,26,1700.0
103,783,21,1716.6
104,774,26,1733.3
105,754,23,1750.0
106,777,24,1766.6
107,779,16,1783.3
108,765,37,1800.0
109,762,150,1816.6
110,815,548,1833.3
111,814,717,1850.0
112,809,714,1866.7
113,811,731,1883.3
114,879,799,1900.0
115,884,793,1916.6
116,838,751,1933.3
117,841,767,1950.0
118,853,770,1966.6
119,826,725,1983.3
120,851,757,1999.9
121,835,717,2016.6
122,807,730,2033.3
123,855,772,2049.9
124,837,728,2066.6
125,837,725,2083.3
126,909,601,2099.9
127,936,670,2116.6
128,931,642,2133.3
129,917,616,2149.9
130,954,656,2166.6
