,x,y,times
0,950.0,319.0,0.0
1,953.0,310.0,16.6
2,960.0,307.0,33.3
3,949.0,310.0,50.0
4,949.0,317.0,66.7
5,957.0,312.0,83.3
6,936.0,314.0,100.0
7,950.0,317.0,116.7
8,959.0,312.0,133.3
9,944.0,311.0,150.0
10,947.0,318.0,166.7
11,942.0,326.0,183.3
12,946.0,316.0,200.0
13,959.0,312.0,216.6
14,946.0,307.0,233.3
15,929.0,290.0,250.0
16,926.0,220.0,266.6
17,920.0,234.0,283.3
18,921.0,226.0,300.0
19,913.0,233.0,316.6
20,928.0,230.0,333.3
21,916.0,239.0,350.0
22,919.0,221.0,366.6
23,911.0,238.0,383.3
24,908.0,233.0,400.0
25,920.0,218.0,416.6
26,899.0,246.0,433.3
27,900.0,266.0,450.0
28,888.0,247.0,466.7
29,886.0,254.0,483.4
30,892.0,262.0,500.0
31,889.0,266.0,516.7
32,883.0,266.0,533.4
33,894.0,257.0,550.0
34,893.0,268.0,566.7
35,886.0,266.0,583.4
36,890.0,261.0,600.0
37,887.0,257.0,616.7
38,888.0,265.0,633.4
39,875.0,271.0,650.0
40,888.0,261.0,666.7
41,894.0,245.0,683.4
42,898.0,259.0,700.0
43,894.0,270.0,716.7
44,890.0,258.0,733.4
45,891.0,266.0,750.0
46,887.0,263.0,766.7
47,893.0,268.0,783.4
48,889.0,261.0,800.0
49,889.0,265.0,816.7
50,891.0,265.0,833.4
51,892.0,257.0,850.0
52,891.0,257.0,866.7
53,891.0,265.0,883.4
54,894.0,252.0,900.1
55,889.0,267.0,916.7
56,882.0,284.0,933.4
57,891.0,291.0,950.1
58,877.0,283.0,966.7
59,853.0,293.0,983.3
60,850.0,287.0,1000.1
61,863.0,307.0,1016.7
62,861.0,297.0,1033.3
63,853.0,281.0,1050.0
64,853.0,302.0,1066.7
65,857.0,294.0,1083.3
66,863.0,281.0,1100.0
67,860.0,294.0,1116.7
68,862.0,307.0,1133.3
69,995.0,432.0,1150.0
70,1091.0,610.0,1166.7
71,1109.0,657.0,1183.3
72,1139.0,677.0,1200.0
73,1133.0,680.0,1216.6
74,1154.0,668.0,1233.3
75,1139.0,674.0,1250.0
76,1128.0,681.0,1266.6
77,1121.0,685.0,1283.3
78,1126.0,677.0,1300.0
