,x,y,times
0,955.0,311.0,0.0
1,949.0,306.0,16.6
2,963.0,317.0,33.3
3,945.0,320.0,50.0
4,947.0,295.0,66.6
5,954.0,296.0,83.3
6,958.0,313.0,100.0
7,958.0,298.0,116.6
8,959.0,314.0,133.3
9,960.0,312.0,150.0
10,952.0,310.0,166.6
11,954.0,317.0,183.4
12,953.0,315.0,199.9
13,947.0,311.0,216.6
14,962.0,315.0,233.3
15,952.0,298.0,249.9
16,943.0,315.0,266.6
17,953.0,306.0,283.3
18,948.0,331.0,299.9
19,952.0,340.0,316.6
20,938.0,347.0,333.3
21,944.0,352.0,349.9
22,947.0,345.0,366.6
23,941.0,354.0,383.4
24,944.0,355.0,399.9
25,945.0,348.0,416.6
26,943.0,337.0,433.2
27,942.0,355.0,449.9
28,946.0,429.0,466.6
29,939.0,449.0,483.3
30,963.0,455.0,499.9
31,955.0,444.0,516.6
32,962.0,428.0,533.2
33,964.0,436.0,549.9
34,956.0,445.0,566.6
35,959.0,453.0,583.5
36,964.0,451.0,599.9
37,955.0,446.0,616.6
38,952.0,448.0,633.2
39,959.0,446.0,649.9
40,940.0,456.0,666.6
41,903.0,289.0,683.2
42,817.0,216.0,699.9
43,822.0,252.0,716.6
44,805.0,245.0,733.2
45,817.0,231.0,749.9
46,818.0,226.0,766.6
47,821.0,236.0,783.4
48,818.0,242.0,799.9
49,824.0,238.0,816.5
50,830.0,224.0,833.3
51,829.0,232.0,849.9
52,822.0,228.0,866.5
53,826.0,234.0,883.2
54,830.0,222.0,899.9
55,820.0,235.0,916.5
56,827.0,233.0,933.2
57,825.0,222.0,949.9
58,812.0,236.0,966.7
59,811.0,235.0,983.3
60,791.0,188.0,1000.0
61,788.0,207.0,1016.7
62,791.0,201.0,1033.3
63,795.0,197.0,1050.0
64,790.0,204.0,1066.7
65,803.0,196.0,1083.3
66,797.0,194.0,1100.0
67,800.0,182.0,1116.7
68,808.0,182.0,1133.3
69,804.0,180.0,1150.0
