,x,y,times
0,931.0,281.0,0.0
1,950.0,293.0,16.6
2,936.0,283.0,33.3
3,932.0,292.0,50.0
4,929.0,279.0,66.6
5,930.0,279.0,83.3
6,945.0,262.0,100.0
7,929.0,285.0,116.6
8,920.0,282.0,133.3
9,930.0,288.0,150.0
10,936.0,279.0,166.7
11,928.0,276.0,183.3
12,934.0,279.0,200.0
13,928.0,272.0,216.7
14,913.0,274.0,233.3
15,959.0,274.0,250.0
16,929.0,294.0,266.7
17,925.0,286.0,283.3
18,886.0,242.0,300.0
19,856.0,243.0,316.6
20,836.0,241.0,333.3
21,857.0,238.0,350.0
22,861.0,231.0,366.7
23,,,383.3
24,849.0,248.0,400.0
25,,,416.7
26,864.0,244.0,433.3
27,861.0,237.0,450.0
28,858.0,241.0,466.7
29,871.0,252.0,483.3
30,851.0,244.0,500.0
31,862.0,247.0,516.7
32,794.0,212.0,533.4
33,,,550.0
34,793.0,218.0,566.7
35,784.0,204.0,583.4
36,796.0,202.0,599.9
37,801.0,213.0,616.5
38,807.0,217.0,633.2
39,795.0,219.0,649.9
40,814.0,226.0,666.5
41,788.0,217.0,683.2
42,,,699.8
43,806.0,217.0,716.5
44,811.0,203.0,733.1
45,798.0,217.0,749.8
46,822.0,219.0,766.5
47,959.0,227.0,783.1
48,1087.0,208.0,799.8
49,1048.0,215.0,816.4
50,1045.0,223.0,833.1
51,1077.0,211.0,849.8
52,1048.0,221.0,866.4
53,1081.0,212.0,883.1
54,1053.0,219.0,899.8
55,1075.0,209.0,916.4
56,1047.0,225.0,933.1
57,1058.0,211.0,949.7
58,1050.0,210.0,966.4
59,1076.0,213.0,983.1
60,1058.0,214.0,999.7
61,1055.0,225.0,1016.4
62,1069.0,219.0,1033.0
63,1045.0,210.0,1049.7
64,1075.0,217.0,1066.4
65,1081.0,208.0,1083.0
66,1094.0,202.0,1099.7
67,1076.0,212.0,1116.6
68,1093.0,198.0,1133.3
69,1072.0,207.0,1149.9
70,1099.0,207.0,1166.6
