,x,y,times
0,374,951,0.0
1,392,1006,16.6
2,375,987,33.3
3,399,1001,50.0
4,364,969,66.6
5,375,944,83.3
6,376,972,100.0
7,388,995,116.6
8,407,1013,133.3
9,421,944,150.0
10,680,617,166.6
11,827,485,183.3
12,839,438,200.0
13,841,433,216.7
14,846,431,233.3
15,875,431,250.0
16,852,409,266.7
17,853,450,283.3
18,856,405,300.0
19,744,584,316.7
20,851,441,333.3
21,871,450,350.0
22,856,431,366.7
23,853,437,383.2
24,828,437,399.9
25,842,435,416.6
26,855,421,433.2
27,824,407,449.9
28,794,278,466.6
29,788,304,483.2
30,780,327,499.9
31,788,319,516.6
32,778,319,533.2
33,778,296,549.9
34,774,318,566.6
35,780,342,583.2
36,785,303,599.9
37,799,305,616.6
38,806,297,633.2
39,779,332,649.9
40,850,448,666.6
41,852,401,683.2
42,874,409,699.9
43,845,423,716.6
44,852,393,733.2
45,869,432,749.9
46,851,468,766.6
47,833,444,783.2
48,842,453,799.9
49,842,420,816.6
50,860,408,833.2
51,840,423,849.9
52,836,449,866.6
53,847,474,883.2
54,824,450,899.9
55,835,440,916.6
56,841,453,933.2
57,864,411,949.9
58,852,445,966.6
