,x,y,times
0,891.0,334.0,0.0
1,,,15.8
2,941.0,375.0,33.3
3,,,49.2
4,935.0,381.0,66.7
5,,,82.5
6,952.0,362.0,100.0
7,,,116.2
8,956.0,384.0,133.7
9,967.0,345.0,150.4
10,941.0,388.0,167.0
11,957.0,357.0,183.7
12,978.0,404.0,200.4
13,945.0,406.0,217.0
14,933.0,320.0,233.7
15,959.0,370.0,250.4
16,953.0,389.0,267.0
17,937.0,361.0,283.7
18,952.0,381.0,300.4
19,951.0,397.0,317.0
20,937.0,388.0,333.7
21,970.0,325.0,350.4
22,995.0,293.0,367.0
23,969.0,333.0,383.7
24,967.0,312.0,400.4
25,976.0,335.0,417.0
26,964.0,337.0,433.7
27,1002.0,268.0,450.3
28,975.0,320.0,467.0
29,966.0,334.0,483.7
30,976.0,318.0,500.3
31,977.0,351.0,517.0
32,976.0,271.0,533.7
33,999.0,268.0,550.3
34,980.0,325.0,567.0
35,979.0,342.0,583.7
36,1007.0,304.0,600.3
37,1027.0,270.0,617.0
38,1003.0,302.0,633.7
39,1044.0,267.0,650.3
40,1032.0,311.0,667.0
41,1036.0,265.0,683.7
42,1025.0,228.0,700.3
43,1036.0,278.0,717.0
44,1025.0,286.0,733.7
45,1017.0,241.0,750.3
46,1018.0,252.0,767.0
47,1035.0,315.0,783.7
48,1042.0,247.0,800.3
49,1018.0,272.0,817.0
50,1036.0,290.0,833.7
51,1036.0,248.0,850.3
52,1022.0,259.0,867.0
53,1031.0,266.0,883.6
54,1021.0,326.0,900.3
55,1033.0,248.0,917.0
56,1019.0,278.0,933.7
57,1039.0,277.0,950.3
58,1034.0,246.0,967.0
59,976.0,338.0,983.7
60,959.0,269.0,1000.3
61,978.0,308.0,1017.0
62,995.0,323.0,1033.7
63,972.0,261.0,1050.3
64,991.0,261.0,1067.0
65,966.0,341.0,1083.6
66,977.0,325.0,1100.3
67,973.0,325.0,1117.0
68,979.0,332.0,1133.6
69,975.0,324.0,1150.3
70,969.0,272.0,1167.0
71,964.0,291.0,1183.6
72,998.0,263.0,1200.3
73,988.0,313.0,1217.0
74,973.0,318.0,1233.6
75,977.0,300.0,1250.3
76,960.0,226.0,1267.0
77,987.0,267.0,1283.6
78,984.0,265.0,1300.3
79,980.0,269.0,1317.0
80,959.0,254.0,1333.6
81,1003.0,335.0,1350.3
82,963.0,276.0,1367.0
83,965.0,260.0,1383.6
84,952.0,307.0,1400.3
85,972.0,320.0,1416.9
86,1084.0,390.0,1433.6
87,1235.0,519.0,1450.2
88,1384.0,585.0,1466.9
89,1399.0,677.0,1483.6
