,x,y,times
0,607.0,569.0,0.0
1,822.0,278.0,16.6
2,920.0,494.0,33.3
3,920.0,351.0,50.0
4,919.0,411.0,66.6
5,934.0,428.0,83.3
6,934.0,390.0,100.0
7,896.0,384.0,116.6
8,901.0,417.0,133.3
9,925.0,408.0,150.0
10,924.0,433.0,166.6
11,887.0,354.0,183.3
12,890.0,392.0,200.0
13,922.0,437.0,216.6
14,912.0,409.0,233.3
15,912.0,420.0,250.0
16,927.0,456.0,266.6
17,868.0,448.0,283.3
18,836.0,464.0,300.0
19,871.0,494.0,316.6
20,838.0,461.0,333.3
21,829.0,429.0,350.0
22,846.0,528.0,366.6
23,806.0,469.0,383.3
24,829.0,434.0,400.0
25,834.0,462.0,416.6
26,824.0,517.0,433.3
27,819.0,483.0,449.9
28,841.0,509.0,466.6
29,843.0,456.0,483.3
30,808.0,423.0,499.9
31,855.0,553.0,516.6
32,837.0,477.0,533.3
33,841.0,492.0,549.9
34,816.0,479.0,566.6
35,819.0,442.0,583.3
36,926.0,488.0,599.9
37,954.0,594.0,616.6
38,922.0,567.0,633.2
39,942.0,561.0,649.9
40,944.0,562.0,666.6
41,939.0,579.0,683.2
42,931.0,529.0,699.9
43,942.0,532.0,716.6
44,983.0,532.0,733.2
45,951.0,580.0,749.9
46,916.0,570.0,766.5
47,939.0,523.0,783.2
48,952.0,519.0,799.9
49,961.0,551.0,816.6
50,983.0,552.0,833.2
51,933.0,610.0,849.9
52,946.0,530.0,866.5
53,927.0,517.0,883.2
54,929.0,517.0,899.9
55,,,916.5
56,927.0,539.0,933.2
57,725.0,347.0,949.9
58,839.0,457.0,966.6
59,758.0,406.0,983.3
60,788.0,386.0,999.9
61,789.0,416.0,1016.6
62,761.0,341.0,1033.2
63,784.0,382.0,1049.9
64,777.0,377.0,1066.6
65,788.0,405.0,1083.2
66,770.0,430.0,1099.9
67,764.0,377.0,1116.6
68,762.0,380.0,1133.2
69,786.0,398.0,1149.9
70,778.0,395.0,1166.6
71,763.0,408.0,1183.2
72,774.0,396.0,1199.9
73,787.0,423.0,1216.6
74,780.0,395.0,1233.2
75,769.0,424.0,1249.9
76,776.0,369.0,1266.6
77,776.0,381.0,1283.2
78,785.0,403.0,1299.9
79,800.0,420.0,1316.5
80,782.0,397.0,1333.2
81,770.0,431.0,1349.9
82,770.0,408.0,1366.5
83,787.0,389.0,1383.2
84,717.0,399.0,1399.9
85,726.0,384.0,1416.5
86,749.0,384.0,1433.2
87,762.0,355.0,1449.9
88,734.0,419.0,1466.6
89,729.0,365.0,1483.2
90,734.0,396.0,1499.9
91,719.0,357.0,1516.6
92,719.0,436.0,1533.2
93,742.0,343.0,1549.9
94,757.0,368.0,1566.5
95,737.0,411.0,1583.2
96,736.0,377.0,1599.9
97,842.0,445.0,1616.5
98,970.0,585.0,1633.2
99,939.0,521.0,1649.9
100,916.0,535.0,1666.5
101,938.0,545.0,1683.2
102,945.0,531.0,1699.9
103,931.0,533.0,1716.5
104,,,1733.2
105,933.0,589.0,1749.9
106,904.0,561.0,1766.5
107,958.0,525.0,1783.2
108,960.0,510.0,1799.9
109,937.0,509.0,1816.5
110,916.0,525.0,1833.2
111,939.0,553.0,1849.8
112,936.0,540.0,1866.5
113,946.0,585.0,1883.2
