,x,y,times
0,940,314,0.0
1,923,313,16.6
2,924,296,33.3
3,920,309,49.9
4,919,309,66.6
5,912,353,83.3
6,927,320,99.9
7,926,309,116.6
8,918,311,133.3
9,911,335,149.9
10,927,316,166.6
11,922,321,183.2
12,928,315,199.9
13,911,331,216.6
14,946,317,233.2
15,926,359,249.9
16,926,316,266.6
17,930,316,283.2
18,926,327,299.9
19,907,411,316.6
20,918,401,333.3
21,894,418,349.9
22,907,407,366.6
23,899,433,383.2
24,896,424,399.9
25,874,426,416.5
26,895,428,433.2
27,888,420,449.9
28,888,403,466.5
29,909,416,483.2
30,905,415,499.9
31,1000,396,516.5
32,1033,387,533.3
33,1030,390,549.9
34,1042,348,566.5
35,1049,394,583.2
36,1035,391,599.9
37,1025,360,616.5
38,1037,377,633.2
39,1048,390,649.9
40,1039,357,666.5
41,1011,384,683.2
42,1012,387,699.8
43,1031,375,716.5
44,1012,382,733.2
45,951,334,749.8
46,939,381,766.5
47,955,344,783.1
48,953,341,799.8
49,965,380,816.5
50,955,372,833.1
51,957,385,849.8
52,972,369,866.5
53,967,378,883.1
54,994,270,899.8
55,976,257,916.4
56,963,222,933.3
57,960,243,949.8
58,961,264,966.4
59,979,257,983.1
60,978,257,999.8
61,972,277,1016.4
62,982,226,1033.1
63,1009,312,1049.7
64,1018,280,1066.4
65,980,278,1083.1
66,1001,238,1099.7
67,981,288,1116.4
68,983,237,1133.1
69,956,268,1149.7
70,977,289,1166.6
71,995,231,1183.2
72,993,293,1199.9
73,977,274,1216.6
74,1004,261,1233.2
75,1011,263,1249.9
76,980,272,1266.6
77,976,263,1283.2
78,973,267,1299.9
79,941,244,1316.6
80,917,286,1333.2
81,926,237,1349.9
82,931,266,1366.5
83,920,247,1383.2
84,922,272,1399.9
85,938,241,1416.6
86,940,231,1433.2
87,920,258,1449.9
88,928,251,1466.6
89,949,212,1483.2
90,942,263,1499.9
91,924,252,1516.6
92,911,247,1533.3
93,915,240,1549.9
94,891,241,1566.5
95,899,263,1583.2
96,885,253,1599.9
97,910,241,1616.5
98,905,245,1633.2
99,896,255,1649.9
100,903,249,1666.6
101,905,277,1683.3
102,1023,243,1699.9
103,1062,277,1716.6
104,1071,267,1733.4
105,1070,257,1749.9
106,1043,261,1766.6
107,1054,275,1783.3
108,1037,269,1799.9
109,1035,242,1816.5
110,1064,234,1833.3
111,1054,287,1849.9
112,1046,263,1866.6
113,1040,258,1883.2
114,1035,266,1899.9
115,1052,249,1916.5
116,1066,248,1933.2
117,1037,273,1949.9
118,1053,264,1966.5
119,1013,-127,1983.2
120,1056,250,1999.9
121,1045,271,2016.5
122,1046,280,2033.2
123,1057,269,2049.9
124,1034,265,2066.5
125,1050,284,2083.2
126,1060,257,2099.9
127,1047,266,2116.5
128,1050,269,2133.2
129,1089,259,2149.9
130,1052,247,2166.5
131,1058,257,2183.2
132,1057,240,2199.8
133,1062,270,2216.5
134,1060,-74,2233.2
135,1059,261,2249.8
136,1061,269,2266.5
137,1063,263,2283.1
138,1065,271,2299.8
139,1044,257,2316.5
140,1056,-73,2333.1
141,1063,263,2349.8
142,1048,292,2366.5
143,1009,379,2383.1
144,1016,362,2399.8
145,1003,400,2416.4
146,1012,394,2433.1
147,1019,381,2449.8
148,1020,391,2466.4
149,1015,402,2483.1
150,1013,394,2499.8
151,1008,382,2516.4
152,1002,386,2533.1
153,1024,386,2549.8
154,1012,391,2566.4
155,1035,399,2583.1
156,1065,380,2599.7
157,1048,392,2616.4
158,1068,385,2633.1
159,1037,365,2649.7
160,1028,397,2666.4
161,1044,387,2683.1
162,1011,24,2699.8
163,1032,394,2716.5
164,1029,357,2733.1
165,1031,387,2749.8
166,1061,341,2766.5
167,1058,270,2783.1
168,1051,254,2799.8
169,1036,248,2816.5
170,1043,249,2833.1
171,1061,265,2849.8
172,1052,283,2866.5
173,1046,247,2883.1
174,1059,240,2899.8
175,1037,245,2916.5
176,1051,248,2933.1
177,1043,252,2949.8
178,1063,254,2966.5
179,1053,260,2983.1
180,1036,253,2999.8
181,1034,273,3016.4
182,1045,258,3033.1
183,1042,278,3049.8
184,1040,260,3066.4
185,1018,289,3083.1
186,1046,254,3099.8
187,1044,279,3116.5
188,1057,276,3133.1
189,1051,299,3149.8
190,1041,276,3166.5
191,1056,253,3183.2
192,1054,268,3199.9
193,1051,234,3216.5
194,1052,281,3233.2
195,1055,262,3249.9
196,1053,240,3266.6
197,1078,300,3283.2
198,1078,264,3299.9
199,1082,270,3316.5
200,1093,243,3333.2
201,1080,255,3349.9
202,1074,289,3366.5
203,1084,253,3383.2
204,1084,236,3399.8
205,1076,262,3416.5
206,1075,250,3433.2
207,1080,264,3449.8
208,1090,244,3466.5
209,1083,275,3483.2
210,1091,234,3499.8
211,1083,281,3516.6
212,1078,288,3533.2
213,1084,282,3549.8
214,1068,259,3566.5
215,1064,280,3583.2
216,1079,291,3599.8
217,1079,275,3616.5
218,1099,273,3633.2
219,1109,274,3649.8
220,1055,359,3666.5
221,1051,413,3683.2
222,1025,53,3699.8
223,1047,14,3716.5
224,1067,424,3733.2
225,1078,377,3749.8
226,1047,432,3766.5
227,1054,409,3783.2
228,1054,400,3799.8
229,1050,394,3816.5
230,1060,403,3833.2
231,1061,396,3849.8
232,1075,398,3866.5
233,1051,392,3883.2
234,1058,384,3899.8
235,1059,409,3916.5
236,1047,401,3933.2
237,1059,422,3949.8
238,1049,402,3966.5
239,1056,384,3983.2
240,1059,421,3999.8
241,1072,399,4016.5
242,1090,434,4033.2
243,1100,392,4049.8
244,1103,402,4066.5
245,1100,400,4083.2
246,1084,3,4099.8
247,1082,394,4116.5
248,1105,401,4133.1
249,1100,404,4149.8
250,1096,395,4166.5
251,1108,425,4183.1
252,1112,391,4199.7
253,1084,400,4216.4
254,1098,397,4233.1
255,1108,368,4249.7
256,1087,392,4266.4
257,1101,409,4283.1
258,1121,393,4299.7
259,1100,401,4316.4
260,1094,395,4333.1
261,1116,369,4349.7
262,1123,325,4366.4
263,1137,275,4383.0
264,1120,247,4399.7
265,1120,246,4416.4
266,1117,306,4433.0
267,1092,269,4449.7
268,1100,291,4466.4
269,1127,259,4483.0
270,1115,268,4499.7
271,1123,263,4516.4
272,1126,295,4533.0
273,1122,241,4549.7
274,1112,291,4566.3
275,1117,291,4583.0
276,1115,259,4599.7
277,1125,297,4616.3
278,1120,280,4633.0
279,1117,269,4649.7
280,1125,284,4666.3
281,1134,263,4683.0
282,1135,288,4699.7
