,x,y,times
0,,,0.0
1,927.0,277.0,17.6
2,,,33.4
3,924.0,274.0,51.0
4,,,67.0
5,921.0,274.0,84.6
6,,,101.1
7,920.0,277.0,118.7
8,938.0,275.0,135.3
9,915.0,269.0,151.9
10,930.0,278.0,168.6
11,936.0,271.0,185.3
12,924.0,271.0,202.0
13,935.0,270.0,218.6
14,925.0,275.0,235.3
15,916.0,283.0,251.9
16,922.0,274.0,268.6
17,938.0,281.0,285.2
18,985.0,324.0,301.9
19,988.0,307.0,318.6
20,976.0,317.0,335.2
21,982.0,306.0,351.9
22,979.0,318.0,368.6
23,995.0,304.0,385.2
24,976.0,306.0,402.1
25,995.0,319.0,418.7
26,984.0,318.0,435.4
27,974.0,331.0,452.1
28,989.0,315.0,468.7
29,1012.0,278.0,485.4
30,1020.0,261.0,502.0
31,1016.0,274.0,518.7
32,1007.0,282.0,535.4
33,1001.0,272.0,552.0
34,1007.0,271.0,568.7
35,1022.0,254.0,585.4
36,946.0,342.0,602.0
37,867.0,470.0,618.7
38,881.0,456.0,635.4
39,859.0,497.0,652.0
40,857.0,482.0,668.7
41,869.0,480.0,685.3
42,861.0,500.0,702.0
43,851.0,493.0,718.7
44,870.0,479.0,735.3
45,865.0,499.0,752.0
46,854.0,489.0,768.7
47,854.0,494.0,785.3
48,872.0,500.0,802.0
49,867.0,502.0,818.7
50,882.0,456.0,835.3
51,891.0,456.0,852.0
52,890.0,449.0,868.7
53,890.0,448.0,885.3
54,885.0,442.0,902.0
55,886.0,454.0,918.8
56,894.0,449.0,935.4
57,893.0,456.0,952.1
58,881.0,460.0,968.8
59,897.0,442.0,985.4
60,889.0,450.0,1002.1
61,879.0,445.0,1018.8
62,894.0,448.0,1035.4
63,890.0,455.0,1052.1
64,891.0,443.0,1068.8
65,892.0,442.0,1085.4
66,890.0,451.0,1102.1
67,886.0,454.0,1118.7
68,891.0,446.0,1135.4
69,887.0,448.0,1152.1
70,902.0,439.0,1168.7
71,884.0,467.0,1185.4
