,x,y,times
0,,,0.0
1,,,16.7
2,,,33.4
3,,,50.0
4,,,66.7
5,,,83.4
6,,,100.0
7,,,116.7
8,,,133.3
9,,,150.0
10,,,166.7
11,,,183.3
12,,,200.0
13,,,216.7
14,,,233.3
15,,,250.0
16,,,266.7
17,,,283.3
18,,,300.0
19,,,316.7
20,,,333.3
21,,,350.0
22,,,366.7
23,,,383.3
24,,,400.0
25,,,416.7
26,,,433.3
27,,,450.0
28,,,466.7
29,,,483.3
30,,,500.0
31,,,516.6
32,,,533.3
33,,,550.0
34,,,566.6
35,,,583.3
36,,,600.0
37,,,616.6
38,,,633.3
39,,,650.0
40,,,666.6
41,,,683.3
42,,,700.0
43,,,716.6
44,,,733.3
45,,,750.0
46,,,766.6
47,,,783.3
48,,,800.0
49,895.0,425.0,815.0
50,,,831.6
51,,,848.3
52,,,864.9
53,,,881.6
54,,,896.9
55,,,914.6
56,,,932.3
57,,,949.9
58,,,967.7
59,929.0,423.0,985.3
60,931.0,420.0,1002.8
61,,,1020.4
62,,,1037.9
63,,,1055.8
64,,,1073.3
65,,,1090.8
66,,,1107.9
67,,,1125.6
68,,,1143.4
69,,,1161.9
70,,,1179.4
71,,,1197.0
72,,,1214.5
73,,,1232.2
74,,,1249.8
75,,,1267.4
76,,,1284.8
77,,,1302.5
78,,,1320.0
79,,,1337.8
80,,,1355.4
81,,,1372.9
82,,,1390.4
83,,,1407.8
84,,,1425.4
85,,,1442.9
86,,,1460.4
87,,,1477.9
88,,,1495.7
89,,,1513.3
90,,,1531.2
91,,,1548.7
92,,,1566.3
93,,,1583.8
94,,,1601.4
95,,,1619.1
96,,,1636.6
97,,,1654.1
98,,,1672.1
99,,,1689.8
100,,,1707.2
101,,,1724.8
102,,,1742.3
103,,,1759.8
104,,,1777.2
105,,,1793.9
106,,,1810.6
107,,,1827.2
108,,,1843.9
109,,,1860.5
110,,,1877.7
111,,,1895.1
112,,,1912.7
113,,,1930.2
114,,,1947.7
115,,,1965.2
116,,,1982.7
117,,,1999.4
118,,,2016.1
119,,,2032.7
120,,,2049.4
121,,,2066.1
122,,,2082.7
123,,,2099.4
124,,,2116.0
125,,,2132.7
126,,,2149.4
127,,,2166.0
128,,,2182.7
129,,,2199.4
130,,,2216.0
131,,,2232.7
132,,,2249.4
133,,,2266.0
134,,,2282.7
135,,,2299.4
136,,,2316.0
137,,,2332.7
138,,,2349.4
139,,,2366.0
140,,,2382.7
141,,,2399.4
142,,,2416.0
143,,,2432.7
144,,,2449.4
145,,,2466.0
146,,,2482.7
147,,,2499.3
148,,,2516.0
149,,,2532.7
150,,,2549.3
151,,,2566.0
152,,,2582.7
153,,,2599.3
154,,,2616.0
155,,,2632.7
156,,,2649.3
157,,,2666.0
158,,,2682.7
159,,,2699.3
160,,,2716.0
161,,,2732.7
162,,,2749.3
163,,,2766.0
164,,,2782.7
165,,,2799.3
166,,,2816.0
167,,,2832.7
168,,,2849.3
169,,,2866.0
170,,,2882.6
171,,,2899.3
172,,,2916.0
173,,,2932.6
174,,,2949.3
175,,,2966.0
176,,,2982.6
177,,,2999.3
178,,,3016.0
179,,,3032.6
180,,,3049.3
181,,,3066.0
182,,,3082.6
183,,,3099.3
184,,,3116.0
185,,,3132.6
186,,,3149.3
187,,,3166.0
188,,,3182.6
189,,,3199.3
190,,,3216.0
191,,,3232.6
192,,,3249.3
193,,,3266.0
194,,,3282.6
195,,,3299.3
196,,,3315.9
197,,,3332.6
198,,,3349.3
199,,,3365.9
200,,,3382.6
201,,,3399.3
202,,,3415.9
203,,,3432.6
204,,,3449.3
205,,,3465.9
206,,,3482.6
207,,,3499.3
208,,,3515.9
209,,,3532.6
210,,,3549.3
211,,,3565.9
212,,,3582.6
213,,,3599.3
214,,,3615.9
215,,,3632.6
216,,,3649.3
217,,,3665.9
218,,,3682.6
219,,,3699.2
220,,,3715.9
221,,,3732.6
222,,,3749.2
223,,,3765.9
224,,,3782.6
225,,,3799.2
226,,,3815.9
227,,,3832.6
228,,,3849.2
229,,,3865.9
230,,,3882.6
231,,,3899.2
232,,,3915.9
233,,,3932.6
234,,,3949.2
235,,,3965.9
236,,,3982.6
237,,,3999.2
238,,,4015.9
239,,,4032.6
240,,,4049.2
241,,,4065.9
242,,,4082.6
243,,,4099.2
244,,,4115.9
245,,,4132.5
246,,,4149.2
247,,,4165.9
248,,,4182.5
249,,,4199.2
250,,,4215.9
251,,,4232.5
252,,,4249.2
253,,,4265.9
254,,,4282.5
255,,,4299.2
256,,,4315.9
257,,,4332.5
258,,,4349.2
259,,,4365.9
260,,,4382.5
261,,,4399.2
262,,,4415.9
263,,,4432.5
264,,,4449.2
265,,,4465.9
266,,,4482.5
267,,,4499.2
268,,,4515.8
269,,,4532.5
270,,,4549.2
271,,,4565.8
272,,,4582.5
273,,,4599.2
274,,,4615.8
275,,,4632.5
276,,,4649.2
277,,,4665.8
278,,,4682.5
279,,,4699.2
280,,,4715.8
281,,,4732.5
282,,,4749.2
283,,,4765.8
284,,,4782.5
285,,,4799.2
286,,,4815.8
287,,,4832.5
288,,,4849.2
289,,,4865.8
290,,,4882.5
291,,,4899.1
292,,,4915.8
293,,,4932.5
294,,,4949.1
295,,,4965.8
296,,,4982.5
297,,,4999.1
298,,,5015.8
299,,,5032.5
300,,,5049.1
301,,,5065.8
302,,,5082.5
303,,,5099.1
304,,,5115.8
305,,,5132.5
306,,,5149.1
307,,,5165.8
308,,,5182.5
309,,,5199.1
310,,,5215.8
311,,,5232.5
312,,,5249.1
313,,,5265.8
314,,,5282.5
315,,,5299.1
316,,,5315.8
317,,,5332.4
318,,,5349.1
319,,,5365.8
320,,,5382.4
321,,,5399.1
322,,,5415.8
323,,,5432.4
324,,,5449.1
325,,,5465.8
326,,,5482.4
327,,,5499.1
328,,,5515.8
329,,,5532.4
