,x,y,times
0,,,0.0
1,,,17.5
2,,,34.9
3,,,51.6
4,,,68.3
5,,,84.9
6,,,101.6
7,,,118.3
8,,,134.9
9,,,151.6
10,1024.0,299.0,168.3
11,,,176.6
12,1036.0,321.0,194.5
13,,,209.8
14,1030.0,314.0,227.8
15,,,243.1
16,1031.0,319.0,261.2
17,1031.0,317.0,278.5
18,1024.0,323.0,296.1
19,1012.0,312.0,312.9
20,924.0,240.0,330.0
21,924.0,242.0,346.6
22,907.0,248.0,363.3
23,916.0,232.0,380.0
24,906.0,243.0,396.7
25,927.0,237.0,413.3
26,911.0,232.0,430.0
27,904.0,236.0,446.7
28,898.0,230.0,463.3
29,903.0,228.0,479.8
30,907.0,227.0,496.5
31,901.0,230.0,513.2
32,911.0,229.0,529.9
33,902.0,231.0,546.5
34,860.0,210.0,563.2
35,852.0,200.0,579.8
36,855.0,210.0,596.5
37,853.0,209.0,613.2
38,851.0,205.0,629.8
39,865.0,213.0,646.5
40,852.0,213.0,663.2
41,854.0,207.0,679.8
42,852.0,219.0,696.5
43,854.0,208.0,713.2
44,862.0,205.0,729.8
45,848.0,218.0,746.5
46,968.0,217.0,763.1
47,1012.0,218.0,779.8
48,1012.0,230.0,796.5
49,1034.0,223.0,813.1
50,1005.0,224.0,829.8
51,1010.0,231.0,846.5
52,1011.0,219.0,863.1
53,1080.0,235.0,879.9
54,1121.0,273.0,896.5
55,1119.0,261.0,913.1
56,1127.0,273.0,929.8
57,1116.0,275.0,946.5
58,1114.0,276.0,963.1
59,1123.0,274.0,979.8
60,1133.0,277.0,996.6
61,1126.0,283.0,1013.3
62,1118.0,280.0,1029.9
63,1129.0,281.0,1046.6
64,1129.0,290.0,1063.3
65,1130.0,283.0,1080.0
66,,,1096.6
67,1133.0,270.0,1113.3
68,1123.0,281.0,1129.9
69,974.0,420.0,1146.6
70,990.0,428.0,1163.3
71,982.0,421.0,1180.0
72,976.0,431.0,1196.6
73,976.0,434.0,1213.3
74,979.0,436.0,1230.0
75,984.0,462.0,1246.6
76,982.0,441.0,1263.3
77,976.0,441.0,1280.0
78,986.0,460.0,1296.7
79,983.0,448.0,1313.3
80,983.0,446.0,1330.0
81,972.0,442.0,1346.6
82,1022.0,431.0,1363.3
83,1062.0,390.0,1380.0
84,1060.0,391.0,1396.7
85,1072.0,391.0,1413.3
86,1073.0,385.0,1430.0
87,1069.0,386.0,1446.7
88,1071.0,396.0,1463.3
89,1064.0,377.0,1480.1
90,1079.0,415.0,1496.6
91,1072.0,395.0,1513.2
92,1067.0,393.0,1529.9
93,1073.0,389.0,1546.6
94,1067.0,382.0,1563.2
95,1071.0,406.0,1579.9
96,1072.0,380.0,1596.6
97,1019.0,404.0,1613.2
98,986.0,415.0,1629.9
99,991.0,411.0,1646.6
100,988.0,415.0,1663.2
101,984.0,494.0,1680.0
102,973.0,419.0,1696.6
103,977.0,420.0,1713.2
104,977.0,414.0,1729.9
105,985.0,417.0,1746.6
106,991.0,419.0,1763.2
107,992.0,483.0,1779.9
108,991.0,427.0,1796.6
109,985.0,417.0,1813.2
110,985.0,423.0,1829.9
111,981.0,417.0,1846.6
112,979.0,418.0,1863.2
113,981.0,424.0,1880.0
114,990.0,420.0,1896.6
115,946.0,327.0,1913.2
116,948.0,226.0,1929.9
117,941.0,222.0,1946.6
118,946.0,222.0,1963.2
119,928.0,216.0,1979.9
120,931.0,225.0,1996.6
121,929.0,227.0,2013.2
122,933.0,226.0,2029.9
123,931.0,228.0,2046.5
124,938.0,224.0,2063.2
125,934.0,220.0,2080.0
126,940.0,223.0,2096.5
127,928.0,222.0,2113.2
128,933.0,221.0,2129.9
129,934.0,224.0,2146.5
130,934.0,221.0,2163.2
131,936.0,215.0,2179.9
132,919.0,217.0,2196.5
133,905.0,213.0,2213.2
134,908.0,215.0,2229.9
135,908.0,214.0,2246.5
136,917.0,220.0,2263.2
137,936.0,203.0,2280.0
138,911.0,221.0,2296.5
139,911.0,224.0,2313.2
140,813.0,215.0,2329.9
141,807.0,221.0,2346.5
142,821.0,230.0,2363.2
143,812.0,228.0,2379.9
144,820.0,229.0,2396.5
145,804.0,230.0,2413.2
146,806.0,229.0,2429.8
147,807.0,232.0,2446.5
148,807.0,227.0,2463.2
149,813.0,232.0,2479.8
150,809.0,233.0,2496.5
151,821.0,223.0,2513.2
152,822.0,227.0,2529.9
153,812.0,223.0,2546.5
154,813.0,226.0,2563.2
155,815.0,225.0,2579.9
156,814.0,225.0,2596.5
157,809.0,228.0,2613.2
158,801.0,253.0,2629.8
159,815.0,231.0,2646.5
160,873.0,311.0,2663.2
161,1231.0,1019.0,2679.8
162,,,2696.5
163,,,2713.2
164,,,2729.8
165,,,2746.5
166,,,2763.2
167,,,2779.8
168,,,2796.5
169,,,2813.1
170,,,2829.8
171,,,2846.5
172,,,2863.2
173,,,2879.8
174,,,2896.5
175,,,2913.7
176,,,2931.0
177,,,2948.4
178,,,2965.9
179,,,2983.7
180,,,3001.2
181,,,3019.1
182,,,3036.7
183,,,3054.4
184,,,3071.7
185,,,3089.3
186,,,3106.9
187,,,3124.6
188,,,3142.5
189,,,3160.0
190,,,3176.7
191,,,3193.4
192,,,3210.0
193,,,3226.7
194,,,3243.4
195,,,3260.0
196,,,3276.7
197,,,3293.4
