,x,y,times
0,983.0,331.0,0.0
1,,,16.1
2,976.0,314.0,33.8
3,992.0,344.0,50.5
4,991.0,346.0,67.1
5,993.0,359.0,83.8
6,983.0,341.0,100.5
7,996.0,350.0,116.9
8,987.0,365.0,133.6
9,982.0,329.0,150.2
10,983.0,367.0,166.9
11,992.0,346.0,183.6
12,994.0,340.0,200.6
13,989.0,340.0,217.2
14,991.0,353.0,233.9
15,993.0,340.0,250.6
16,976.0,316.0,267.2
17,990.0,363.0,283.9
18,980.0,344.0,300.5
19,978.0,352.0,317.2
20,984.0,333.0,333.9
21,946.0,325.0,350.5
22,834.0,348.0,367.1
23,799.0,367.0,383.8
24,808.0,381.0,400.5
25,800.0,335.0,417.2
26,801.0,348.0,433.8
27,797.0,352.0,450.5
28,807.0,351.0,467.1
29,804.0,361.0,483.8
30,801.0,346.0,500.5
31,802.0,346.0,517.1
32,806.0,357.0,533.8
33,793.0,354.0,550.5
34,802.0,364.0,567.1
35,781.0,375.0,583.8
36,753.0,396.0,600.4
37,751.0,401.0,617.1
38,749.0,392.0,634.1
39,754.0,398.0,650.7
40,754.0,395.0,667.4
41,749.0,376.0,684.1
42,756.0,402.0,700.7
43,774.0,378.0,717.4
44,749.0,409.0,734.1
45,751.0,392.0,750.8
46,752.0,399.0,767.4
47,760.0,405.0,784.1
48,742.0,401.0,800.7
49,759.0,413.0,817.4
50,740.0,385.0,834.1
51,765.0,403.0,850.7
52,763.0,408.0,867.4
53,756.0,394.0,884.1
54,755.0,404.0,900.8
55,751.0,414.0,917.4
56,738.0,422.0,934.1
57,743.0,395.0,950.7
58,754.0,419.0,967.4
59,,,984.1
60,747.0,420.0,1000.7
61,763.0,405.0,1017.4
62,756.0,416.0,1034.1
63,764.0,422.0,1050.8
64,763.0,423.0,1067.4
65,769.0,414.0,1084.1
66,762.0,408.0,1100.7
67,748.0,410.0,1117.4
68,763.0,403.0,1134.1
69,756.0,411.0,1150.8
70,760.0,406.0,1167.5
71,752.0,371.0,1184.2
72,749.0,431.0,1200.8
73,,,1217.5
74,,,1234.2
75,,,1250.8
76,,,1267.5
77,,,1284.2
78,,,1300.9
79,,,1317.5
80,,,1334.2
81,,,1350.9
82,,,1367.5
83,,,1384.2
84,,,1400.9
85,,,1417.5
86,,,1434.7
87,,,1452.0
88,,,1469.3
89,,,1486.7
90,,,1503.0
91,759.0,341.0,1520.8
92,,,1536.8
93,764.0,341.0,1554.5
94,,,1570.7
95,767.0,328.0,1588.5
96,,,1604.5
97,753.0,333.0,1622.3
98,,,1638.2
99,782.0,346.0,1656.1
100,760.0,319.0,1672.7
101,760.0,327.0,1689.4
102,769.0,333.0,1706.0
103,756.0,350.0,1722.7
104,745.0,329.0,1739.4
105,738.0,363.0,1756.1
106,737.0,339.0,1772.7
107,,,1789.4
108,738.0,325.0,1806.1
109,,,1822.9
110,,,1839.6
111,,,1856.2
112,731.0,325.0,1872.9
113,746.0,342.0,1889.5
114,727.0,329.0,1906.2
115,749.0,327.0,1922.9
116,886.0,314.0,1939.5
117,985.0,323.0,1956.2
118,1022.0,348.0,1972.9
119,1035.0,316.0,1989.5
120,1014.0,352.0,2006.2
121,,,2022.1
122,1027.0,355.0,2039.6
123,1030.0,359.0,2056.2
124,1031.0,349.0,2072.8
125,1031.0,331.0,2089.8
126,1022.0,335.0,2106.5
127,1023.0,346.0,2123.8
128,1030.0,339.0,2141.3
129,1017.0,338.0,2158.7
130,1037.0,326.0,2176.0
131,1017.0,338.0,2192.6
132,1019.0,348.0,2209.6
133,1016.0,325.0,2226.3
134,1023.0,346.0,2242.9
135,979.0,396.0,2259.6
136,992.0,382.0,2276.3
137,982.0,352.0,2293.0
138,984.0,366.0,2309.6
139,980.0,364.0,2326.2
140,995.0,365.0,2342.9
141,985.0,366.0,2359.6
142,986.0,364.0,2376.2
143,996.0,369.0,2392.9
144,1002.0,366.0,2409.5
145,990.0,365.0,2426.2
146,999.0,369.0,2442.9
147,999.0,381.0,2459.6
148,990.0,378.0,2476.2
149,1037.0,389.0,2492.9
150,1017.0,378.0,2509.5
151,1027.0,383.0,2526.2
152,1030.0,406.0,2542.9
153,1024.0,381.0,2559.5
154,1016.0,389.0,2576.2
155,1028.0,398.0,2592.9
156,1017.0,393.0,2609.5
157,1029.0,393.0,2626.2
158,1026.0,402.0,2642.9
159,1015.0,384.0,2659.6
160,1030.0,388.0,2676.3
161,1020.0,390.0,2692.9
162,1016.0,398.0,2709.6
163,1056.0,375.0,2726.3
164,1027.0,333.0,2742.9
165,1049.0,348.0,2759.6
166,1028.0,342.0,2776.3
167,1041.0,347.0,2792.9
168,1040.0,344.0,2809.6
169,1029.0,326.0,2826.3
170,1031.0,347.0,2843.0
171,1025.0,338.0,2859.6
172,,,2876.3
173,1030.0,353.0,2893.0
174,1025.0,341.0,2909.6
175,1028.0,360.0,2926.3
176,1010.0,348.0,2943.0
177,863.0,326.0,2959.6
178,786.0,326.0,2976.3
179,796.0,325.0,2993.0
180,791.0,320.0,3009.6
181,789.0,331.0,3026.3
182,789.0,325.0,3043.0
183,785.0,327.0,3059.6
184,793.0,321.0,3076.3
185,798.0,321.0,3093.0
186,794.0,347.0,3109.6
187,791.0,331.0,3126.3
188,,,3143.0
189,798.0,357.0,3159.7
190,794.0,324.0,3176.3
191,786.0,327.0,3193.0
192,788.0,338.0,3209.7
193,772.0,341.0,3226.3
194,787.0,355.0,3243.0
195,774.0,351.0,3259.7
196,782.0,355.0,3276.3
197,777.0,368.0,3293.0
198,774.0,411.0,3309.7
199,785.0,366.0,3326.3
200,784.0,372.0,3343.0
201,,,3359.7
202,799.0,397.0,3376.3
203,784.0,365.0,3393.0
204,779.0,350.0,3409.7
205,784.0,371.0,3426.3
206,782.0,368.0,3443.0
207,788.0,375.0,3459.7
208,790.0,369.0,3476.3
209,782.0,363.0,3493.0
210,792.0,370.0,3509.7
211,917.0,382.0,3526.3
212,1018.0,400.0,3543.0
213,1026.0,382.0,3559.7
214,1013.0,370.0,3576.3
215,1020.0,391.0,3593.0
216,1019.0,389.0,3609.7
217,1023.0,369.0,3626.4
218,1037.0,372.0,3643.0
219,1017.0,390.0,3659.6
220,1022.0,394.0,3676.3
221,1029.0,397.0,3693.0
222,1020.0,393.0,3709.6
223,1029.0,372.0,3726.3
224,1013.0,396.0,3743.0
225,1022.0,386.0,3759.7
226,1025.0,389.0,3776.3
227,1011.0,390.0,3793.0
228,1023.0,373.0,3809.6
229,1064.0,401.0,3826.3
230,1053.0,372.0,3843.0
231,1065.0,382.0,3859.7
232,1058.0,400.0,3876.3
233,1056.0,414.0,3893.0
234,1046.0,373.0,3909.7
235,1062.0,410.0,3926.3
236,1064.0,400.0,3943.0
237,1054.0,386.0,3959.6
238,1056.0,381.0,3976.3
239,1059.0,385.0,3993.0
240,1066.0,384.0,4009.6
241,1065.0,386.0,4026.3
242,1065.0,400.0,4043.0
243,1055.0,396.0,4059.7
244,1061.0,393.0,4076.3
245,1054.0,394.0,4093.0
246,1069.0,359.0,4109.6
247,1060.0,325.0,4126.3
248,1052.0,342.0,4143.0
249,1063.0,322.0,4159.6
250,1068.0,345.0,4176.2
251,1082.0,321.0,4192.9
252,1056.0,324.0,4209.5
253,1069.0,325.0,4226.2
254,1062.0,332.0,4242.9
255,1068.0,324.0,4259.5
256,1060.0,342.0,4276.2
257,1064.0,337.0,4292.8
258,1063.0,316.0,4309.5
259,1055.0,315.0,4326.2
260,1045.0,329.0,4342.8
261,1062.0,326.0,4359.5
262,1058.0,327.0,4376.2
263,1056.0,314.0,4392.8
264,1055.0,315.0,4409.5
265,1051.0,301.0,4426.2
266,1057.0,297.0,4442.8
267,1050.0,291.0,4459.5
268,1055.0,294.0,4476.1
269,1060.0,303.0,4492.8
270,1050.0,283.0,4509.5
271,1056.0,310.0,4526.1
272,1059.0,296.0,4542.8
273,1056.0,276.0,4559.5
274,1062.0,283.0,4576.1
275,1047.0,307.0,4592.8
276,1057.0,286.0,4609.4
277,1060.0,287.0,4626.1
278,1027.0,308.0,4642.8
279,908.0,272.0,4659.4
280,826.0,276.0,4676.2
281,780.0,273.0,4692.9
282,799.0,278.0,4709.6
283,795.0,290.0,4726.2
284,792.0,281.0,4742.9
285,790.0,270.0,4759.6
286,792.0,281.0,4776.2
287,793.0,274.0,4792.9
288,795.0,280.0,4809.6
289,790.0,289.0,4826.3
290,795.0,286.0,4842.9
291,802.0,286.0,4859.6
292,806.0,276.0,4876.3
293,801.0,281.0,4892.9
294,841.0,295.0,4909.6
295,835.0,294.0,4926.3
296,842.0,279.0,4942.9
297,837.0,286.0,4959.6
298,830.0,286.0,4976.3
299,835.0,275.0,4993.0
300,846.0,289.0,5009.6
301,832.0,295.0,5026.3
302,840.0,288.0,5043.0
303,839.0,275.0,5059.6
304,835.0,288.0,5076.3
305,835.0,283.0,5093.0
306,828.0,285.0,5109.7
307,840.0,284.0,5126.3
308,830.0,283.0,5143.0
309,840.0,302.0,5159.7
310,833.0,277.0,5176.2
311,821.0,270.0,5192.9
312,839.0,296.0,5209.6
313,837.0,301.0,5226.2
314,818.0,298.0,5242.9
315,817.0,315.0,5259.6
316,816.0,337.0,5276.2
317,809.0,327.0,5292.9
318,812.0,338.0,5309.6
319,815.0,348.0,5326.3
320,826.0,334.0,5342.9
321,818.0,340.0,5359.6
322,816.0,332.0,5376.3
323,814.0,333.0,5392.9
324,822.0,323.0,5409.6
325,822.0,351.0,5426.3
326,827.0,334.0,5442.9
327,817.0,332.0,5459.6
