,x,y,times
0,927.0,325.0,0.0
1,938.0,351.0,16.6
2,,,32.6
3,935.0,368.0,50.0
4,930.0,353.0,66.7
5,931.0,367.0,83.3
6,,,100.0
7,,,116.3
8,935.0,355.0,133.6
9,940.0,339.0,150.2
10,935.0,367.0,166.9
11,933.0,367.0,183.6
12,934.0,354.0,200.2
13,947.0,360.0,217.2
14,946.0,360.0,233.9
15,933.0,345.0,250.6
16,939.0,349.0,267.2
17,934.0,330.0,283.9
18,937.0,342.0,301.0
19,926.0,352.0,317.6
20,933.0,337.0,334.3
21,946.0,341.0,351.0
22,923.0,365.0,367.6
23,935.0,359.0,384.3
24,922.0,384.0,401.0
25,929.0,377.0,417.6
26,927.0,390.0,434.3
27,933.0,389.0,451.0
28,935.0,382.0,467.7
29,927.0,388.0,484.3
30,933.0,406.0,501.0
31,905.0,394.0,517.6
32,795.0,387.0,534.3
33,795.0,378.0,551.0
34,776.0,375.0,567.7
35,784.0,388.0,584.3
36,788.0,380.0,601.0
37,780.0,394.0,617.7
38,789.0,404.0,634.4
39,791.0,392.0,651.0
40,788.0,392.0,667.7
41,779.0,382.0,684.4
42,789.0,382.0,701.0
43,779.0,402.0,717.7
44,785.0,400.0,734.4
45,780.0,388.0,751.0
46,785.0,408.0,767.7
47,799.0,363.0,784.4
48,801.0,333.0,801.1
49,813.0,312.0,817.7
50,804.0,311.0,834.4
51,808.0,320.0,851.1
52,817.0,311.0,867.7
53,804.0,298.0,884.4
54,799.0,311.0,901.1
55,804.0,292.0,917.7
56,814.0,307.0,934.4
57,808.0,325.0,951.1
58,818.0,329.0,967.8
59,824.0,336.0,984.4
60,833.0,326.0,1001.1
61,796.0,332.0,1017.8
62,825.0,333.0,1034.5
63,816.0,316.0,1051.1
64,825.0,279.0,1067.8
65,826.0,330.0,1084.4
66,808.0,310.0,1101.1
67,821.0,308.0,1117.8
68,786.0,310.0,1134.4
69,789.0,305.0,1151.1
70,798.0,285.0,1167.8
71,782.0,269.0,1184.4
72,782.0,276.0,1201.1
73,796.0,280.0,1217.8
74,789.0,287.0,1234.4
75,791.0,304.0,1251.1
76,,,1267.8
77,,,1284.4
78,,,1301.1
79,,,1317.7
80,,,1334.4
81,,,1351.1
82,892.0,368.0,1367.8
83,903.0,281.0,1384.4
84,897.0,324.0,1401.1
85,904.0,305.0,1417.8
86,917.0,292.0,1434.4
87,911.0,307.0,1451.1
88,912.0,322.0,1467.7
89,900.0,301.0,1484.5
90,889.0,286.0,1501.1
91,,,1516.9
92,885.0,315.0,1534.4
93,903.0,301.0,1551.2
94,919.0,300.0,1567.8
95,908.0,317.0,1584.5
96,909.0,302.0,1601.2
97,882.0,314.0,1617.8
98,903.0,310.0,1634.5
99,907.0,301.0,1651.2
100,894.0,311.0,1667.8
101,887.0,305.0,1684.5
102,902.0,296.0,1701.2
103,904.0,314.0,1718.1
104,866.0,365.0,1734.7
105,859.0,404.0,1751.7
106,849.0,407.0,1768.4
107,853.0,410.0,1785.3
108,858.0,400.0,1802.7
109,874.0,395.0,1819.7
110,862.0,454.0,1836.8
111,,,1854.3
112,856.0,411.0,1871.9
113,866.0,409.0,1888.6
114,856.0,415.0,1905.2
115,855.0,423.0,1921.9
116,862.0,403.0,1938.6
117,793.0,429.0,1955.2
118,845.0,406.0,1971.9
119,783.0,429.0,1988.5
120,789.0,442.0,2005.2
121,791.0,438.0,2021.9
122,800.0,438.0,2038.5
123,778.0,441.0,2055.2
124,787.0,431.0,2071.8
125,785.0,423.0,2088.4
126,795.0,428.0,2105.1
127,801.0,434.0,2121.8
128,793.0,428.0,2138.4
129,768.0,432.0,2155.1
130,767.0,417.0,2171.8
131,754.0,410.0,2188.4
132,755.0,403.0,2205.1
133,760.0,425.0,2221.7
134,747.0,400.0,2238.4
135,752.0,417.0,2255.1
136,745.0,388.0,2271.7
137,740.0,428.0,2288.4
138,734.0,406.0,2305.0
139,730.0,406.0,2321.7
140,723.0,366.0,2338.4
141,752.0,404.0,2355.0
142,739.0,415.0,2371.7
143,735.0,418.0,2388.3
144,732.0,403.0,2405.0
145,733.0,422.0,2421.7
146,748.0,406.0,2438.3
147,740.0,397.0,2455.0
148,891.0,416.0,2471.7
149,1015.0,419.0,2488.4
150,1061.0,409.0,2505.4
151,1075.0,421.0,2522.4
152,1050.0,403.0,2539.6
153,1060.0,417.0,2556.9
154,1060.0,423.0,2574.2
155,1064.0,435.0,2591.5
156,1049.0,413.0,2608.7
157,1063.0,437.0,2626.2
158,1070.0,415.0,2642.8
159,1063.0,423.0,2659.5
160,1072.0,419.0,2676.2
161,1061.0,444.0,2692.8
162,1072.0,434.0,2709.5
163,1053.0,410.0,2726.1
164,1035.0,439.0,2742.8
165,1016.0,417.0,2759.5
166,1012.0,417.0,2776.1
167,1015.0,441.0,2792.8
168,1008.0,426.0,2809.5
169,1026.0,416.0,2826.1
170,1014.0,436.0,2842.8
171,1021.0,422.0,2859.5
172,1002.0,423.0,2876.3
173,1016.0,410.0,2892.8
174,1024.0,408.0,2909.5
175,1012.0,426.0,2926.2
176,1134.0,389.0,2942.8
177,1158.0,380.0,2959.5
178,1163.0,387.0,2976.2
179,1150.0,399.0,2992.8
180,1174.0,385.0,3009.5
181,1162.0,413.0,3026.2
182,1158.0,352.0,3042.9
183,1165.0,381.0,3059.5
184,1177.0,391.0,3076.2
185,1153.0,388.0,3092.8
186,1157.0,392.0,3109.5
187,1161.0,389.0,3126.2
188,1165.0,391.0,3142.9
189,1162.0,384.0,3159.5
190,1138.0,387.0,3176.2
191,1151.0,389.0,3192.9
192,1153.0,399.0,3209.5
193,1155.0,392.0,3226.2
194,1156.0,417.0,3242.9
195,1150.0,388.0,3259.6
196,1154.0,402.0,3276.2
197,1160.0,401.0,3292.9
198,1153.0,385.0,3309.6
199,1164.0,377.0,3326.3
200,1179.0,377.0,3342.9
201,1120.0,346.0,3359.6
202,1130.0,313.0,3376.3
203,1136.0,314.0,3393.0
204,1111.0,330.0,3409.6
205,1111.0,319.0,3426.4
206,1101.0,309.0,3443.0
207,1128.0,304.0,3459.7
208,1113.0,321.0,3476.5
209,1101.0,319.0,3493.0
210,1100.0,330.0,3509.7
211,1101.0,271.0,3526.4
212,1116.0,293.0,3543.0
213,1115.0,327.0,3559.7
214,1110.0,325.0,3576.4
215,1120.0,325.0,3593.1
216,1149.0,305.0,3609.8
217,1145.0,307.0,3626.4
218,1141.0,273.0,3643.1
219,1138.0,269.0,3659.8
220,1145.0,314.0,3676.5
221,1153.0,281.0,3693.1
222,1136.0,282.0,3709.8
223,1141.0,283.0,3726.5
224,1137.0,276.0,3743.1
225,1140.0,281.0,3759.8
226,1137.0,305.0,3776.5
227,958.0,279.0,3793.1
228,816.0,258.0,3809.8
229,799.0,260.0,3826.5
230,817.0,266.0,3843.1
231,810.0,271.0,3859.8
232,806.0,237.0,3876.7
233,802.0,250.0,3893.2
234,818.0,256.0,3909.8
235,821.0,259.0,3926.5
236,812.0,239.0,3943.2
237,815.0,264.0,3959.8
238,798.0,234.0,3976.5
239,804.0,244.0,3993.2
240,803.0,223.0,4009.8
241,824.0,264.0,4026.5
242,809.0,245.0,4043.2
243,808.0,250.0,4059.9
244,777.0,268.0,4076.6
245,761.0,293.0,4093.3
246,771.0,240.0,4110.0
247,754.0,239.0,4126.7
248,780.0,265.0,4143.3
249,773.0,243.0,4160.0
250,775.0,287.0,4176.7
251,782.0,286.0,4193.3
252,764.0,267.0,4210.0
253,769.0,264.0,4226.7
254,783.0,296.0,4243.4
255,747.0,427.0,4260.0
256,777.0,440.0,4276.9
257,775.0,439.0,4293.4
258,783.0,439.0,4310.1
259,772.0,395.0,4326.7
260,779.0,425.0,4343.4
261,765.0,425.0,4360.1
262,758.0,422.0,4376.8
263,804.0,465.0,4393.4
264,764.0,437.0,4410.1
265,759.0,394.0,4426.8
266,741.0,426.0,4443.4
267,780.0,396.0,4460.1
268,773.0,410.0,4476.9
269,788.0,429.0,4493.5
270,761.0,377.0,4510.1
271,752.0,403.0,4526.9
272,768.0,408.0,4543.5
273,773.0,393.0,4560.1
274,773.0,378.0,4576.9
275,757.0,384.0,4593.4
276,780.0,367.0,4610.1
277,761.0,390.0,4626.8
278,802.0,357.0,4643.5
279,759.0,388.0,4660.1
280,762.0,369.0,4676.8
281,795.0,358.0,4693.5
282,758.0,403.0,4710.1
283,773.0,418.0,4726.8
284,973.0,357.0,4743.4
285,1065.0,345.0,4760.1
286,1037.0,327.0,4776.8
287,1043.0,311.0,4793.4
288,1073.0,344.0,4810.1
289,1056.0,332.0,4826.8
290,1045.0,353.0,4843.4
291,1039.0,344.0,4860.1
292,1038.0,361.0,4876.7
293,1042.0,407.0,4893.4
294,1046.0,380.0,4910.1
295,1049.0,333.0,4926.7
296,1035.0,377.0,4943.4
297,1069.0,386.0,4960.0
298,1047.0,368.0,4976.7
299,1068.0,363.0,4993.3
300,1057.0,338.0,5010.0
301,1072.0,397.0,5026.7
302,1052.0,340.0,5043.3
303,1074.0,411.0,5060.0
304,1063.0,406.0,5076.6
305,1057.0,442.0,5093.3
306,1216.0,667.0,5110.2
307,,,5127.4
308,1330.0,704.0,5144.6
309,1369.0,595.0,5161.7
310,,,5179.0
311,,,5196.3
312,,,5213.3
313,1066.0,363.0,5230.5
314,1032.0,423.0,5247.1
315,1033.0,386.0,5263.8
316,1024.0,436.0,5280.4
317,1038.0,386.0,5298.1
318,1029.0,382.0,5315.1
319,1030.0,380.0,5332.7
320,1021.0,371.0,5350.0
321,1020.0,390.0,5367.8
322,,,5384.0
323,1024.0,394.0,5402.2
324,1034.0,405.0,5419.9
325,1043.0,390.0,5436.5
326,1036.0,398.0,5453.1
327,1036.0,390.0,5469.8
328,1041.0,362.0,5486.4
329,1046.0,369.0,5503.1
330,1044.0,359.0,5519.7
331,1061.0,343.0,5536.4
332,1038.0,374.0,5553.0
333,1048.0,367.0,5570.5
334,1039.0,374.0,5587.7
335,1045.0,431.0,5604.4
336,769.0,1359.0,5621.0
337,,,5637.7
338,,,5654.4
339,,,5671.1
340,998.0,1194.0,5687.7
341,901.0,294.0,5704.4
342,886.0,331.0,5721.0
343,924.0,293.0,5737.7
344,927.0,311.0,5754.4
345,911.0,333.0,5771.0
346,922.0,296.0,5787.7
347,928.0,302.0,5804.6
348,909.0,336.0,5821.7
349,918.0,294.0,5838.8
350,922.0,309.0,5855.7
351,924.0,304.0,5872.7
352,909.0,330.0,5889.3
353,908.0,316.0,5905.9
354,918.0,336.0,5922.6
355,914.0,336.0,5939.2
356,896.0,339.0,5955.9
357,913.0,338.0,5972.6
358,901.0,318.0,5989.2
359,914.0,336.0,6005.9
360,894.0,327.0,6022.5
361,914.0,342.0,6039.2
362,914.0,321.0,6055.8
363,908.0,344.0,6072.6
364,910.0,317.0,6089.3
365,912.0,321.0,6106.0
366,904.0,309.0,6122.6
367,901.0,259.0,6139.3
368,898.0,292.0,6156.0
369,906.0,308.0,6172.6
370,914.0,307.0,6189.3
371,917.0,305.0,6206.0
372,908.0,298.0,6222.6
373,916.0,327.0,6239.3
374,899.0,321.0,6256.0
375,916.0,333.0,6272.7
376,935.0,351.0,6289.3
377,914.0,333.0,6306.0
378,845.0,372.0,6322.7
379,862.0,419.0,6339.3
380,876.0,412.0,6356.2
381,859.0,399.0,6372.8
382,857.0,400.0,6390.0
383,849.0,406.0,6407.3
384,851.0,396.0,6424.5
385,856.0,387.0,6441.2
386,848.0,391.0,6457.9
387,868.0,402.0,6474.5
388,848.0,392.0,6491.2
389,848.0,397.0,6507.9
390,849.0,403.0,6524.6
391,834.0,390.0,6541.2
392,851.0,397.0,6557.9
393,849.0,409.0,6574.6
394,846.0,398.0,6591.2
395,842.0,402.0,6607.6
396,855.0,398.0,6624.3
397,847.0,401.0,6640.9
398,857.0,384.0,6657.6
399,863.0,412.0,6674.3
400,850.0,414.0,6690.9
401,842.0,393.0,6707.6
402,850.0,392.0,6724.3
403,852.0,400.0,6740.9
404,856.0,419.0,6757.6
405,856.0,411.0,6774.2
406,873.0,418.0,6790.9
407,859.0,415.0,6807.6
408,840.0,403.0,6824.2
409,840.0,417.0,6840.9
410,841.0,395.0,6857.6
411,844.0,402.0,6874.2
412,849.0,408.0,6890.9
413,852.0,396.0,6907.5
414,849.0,406.0,6924.2
415,847.0,411.0,6940.9
416,848.0,411.0,6957.5
417,851.0,420.0,6974.2
418,850.0,411.0,6990.8
419,853.0,411.0,7007.5
420,852.0,416.0,7024.2
421,855.0,403.0,7040.8
422,850.0,397.0,7057.5
423,849.0,404.0,7074.1
424,856.0,409.0,7090.8
425,844.0,406.0,7107.5
426,838.0,388.0,7124.5
