,x,y,times
0,,,0.0
1,,,16.6
2,,,33.3
3,,,50.0
4,,,66.6
5,,,83.3
6,,,100.0
7,,,116.6
8,,,133.3
9,,,150.0
10,,,166.6
11,,,183.3
12,,,200.0
13,,,216.6
14,,,233.3
15,,,250.0
16,,,266.6
17,,,283.3
18,,,299.9
19,,,316.6
20,,,333.3
21,,,349.9
22,,,366.6
23,,,383.3
24,,,399.9
25,,,416.6
26,,,433.3
27,,,449.9
28,,,466.6
29,,,483.3
30,,,499.9
31,,,516.6
32,,,533.3
33,,,538.8
34,,,557.0
35,,,575.2
36,,,593.6
37,,,610.2
38,,,626.9
39,,,643.6
40,,,660.2
41,,,676.9
42,,,693.6
43,,,710.2
44,,,726.9
45,,,732.9
46,,,750.2
47,,,768.0
48,,,785.8
49,,,803.8
50,,,821.6
51,,,839.4
52,,,856.4
53,,,874.0
54,,,892.2
55,,,910.0
56,,,927.8
57,,,945.7
58,,,964.0
59,,,981.8
60,,,999.8
61,,,1017.8
62,,,1035.7
63,,,1053.8
64,,,1071.5
65,,,1089.6
66,,,1107.5
67,,,1124.2
68,,,1140.9
69,,,1157.5
70,,,1174.2
71,,,1190.9
72,,,1207.5
73,,,1224.2
74,,,1240.9
75,,,1257.5
76,,,1274.2
77,,,1290.8
78,,,1307.5
79,,,1324.2
80,,,1340.8
81,,,1357.5
82,,,1374.2
83,,,1390.8
84,,,1407.5
85,,,1424.2
86,,,1440.8
87,,,1457.5
88,,,1474.2
89,,,1490.8
90,,,1507.5
91,,,1524.2
92,,,1540.8
93,,,1557.5
94,,,1574.2
95,,,1590.8
96,,,1607.5
97,,,1624.2
98,,,1640.8
99,,,1657.5
100,,,1674.1
101,,,1690.8
102,,,1707.5
103,,,1724.1
104,,,1740.8
105,,,1757.5
106,,,1774.1
107,,,1790.8
108,,,1807.5
109,,,1824.1
110,,,1840.8
111,,,1857.5
112,,,1874.1
113,,,1890.8
114,,,1907.5
115,,,1924.1
116,,,1940.8
117,,,1957.5
118,,,1974.1
119,,,1990.8
120,,,2007.5
121,,,2024.1
122,,,2040.8
123,,,2057.4
124,,,2074.1
125,,,2090.8
126,,,2107.4
127,,,2124.1
128,,,2140.8
129,,,2157.4
130,,,2174.1
131,,,2190.8
132,,,2207.4
133,,,2224.1
134,,,2240.8
135,,,2257.4
136,,,2274.1
137,,,2290.8
138,,,2307.4
139,,,2324.1
140,,,2340.8
141,,,2357.4
142,,,2374.1
143,,,2390.8
144,,,2407.4
145,,,2424.1
146,,,2440.7
147,,,2457.4
148,,,2474.1
149,,,2490.7
150,,,2507.4
151,,,2524.1
152,,,2540.7
153,,,2557.4
154,,,2574.1
155,,,2590.7
156,,,2607.4
157,,,2624.1
158,,,2640.7
159,,,2657.4
160,,,2674.1
161,,,2690.7
162,,,2707.4
163,,,2724.1
164,,,2740.7
165,,,2757.4
166,,,2774.1
167,,,2790.7
168,,,2807.4
169,,,2824.0
170,,,2840.7
171,,,2857.4
172,,,2874.0
173,,,2890.7
174,,,2907.4
175,,,2924.0
176,,,2940.7
177,,,2957.4
178,,,2974.0
179,,,2990.7
180,,,3007.4
181,,,3024.0
182,,,3040.7
183,,,3057.4
184,,,3074.0
185,,,3090.7
186,,,3107.4
187,,,3124.0
188,,,3140.7
189,,,3157.4
190,,,3174.0
191,,,3190.7
192,,,3207.3
193,,,3224.0
194,,,3240.7
195,,,3257.3
196,,,3274.0
197,,,3290.7
198,,,3307.3
199,,,3324.0
200,,,3340.7
201,,,3357.3
202,,,3374.0
203,,,3390.7
204,,,3407.3
205,,,3424.0
206,,,3440.7
207,,,3457.3
208,,,3474.0
209,,,3490.7
210,,,3507.3
211,,,3524.0
212,,,3540.7
213,,,3557.3
214,,,3574.0
215,,,3590.6
216,,,3607.3
217,,,3624.0
218,,,3640.6
219,,,3657.3
220,,,3674.0
221,,,3690.6
222,,,3707.3
223,,,3724.0
224,,,3740.6
225,,,3757.3
226,,,3774.0
227,,,3790.6
228,,,3807.3
229,,,3824.0
230,,,3840.6
231,,,3857.3
232,,,3874.0
233,,,3890.6
234,,,3907.3
235,,,3924.0
236,,,3940.6
237,,,3957.3
238,,,3973.9
239,,,3990.6
240,,,4007.3
241,,,4023.9
242,,,4040.6
243,,,4057.3
244,,,4073.9
245,,,4090.6
246,,,4107.3
247,,,4123.9
248,,,4140.6
249,,,4157.3
250,,,4173.9
251,,,4190.6
252,,,4207.3
253,,,4223.9
254,,,4240.6
255,,,4257.3
256,,,4273.9
257,,,4290.6
258,,,4307.3
259,,,4323.9
260,,,4340.6
261,,,4357.2
262,,,4373.9
263,,,4390.6
264,,,4407.2
265,,,4423.9
266,,,4440.6
267,,,4457.2
268,,,4473.9
269,,,4490.6
270,,,4507.2
271,,,4523.9
272,,,4540.6
273,,,4557.2
274,,,4573.9
275,,,4590.6
276,,,4607.2
277,,,4623.9
278,,,4640.6
279,,,4657.2
280,,,4673.9
281,,,4690.6
282,,,4707.2
283,,,4723.9
284,,,4740.6
285,,,4757.2
286,,,4773.9
287,,,4790.5
288,,,4807.2
289,,,4823.9
290,,,4840.5
291,,,4857.2
292,,,4873.9
293,,,4890.5
294,,,4907.2
295,,,4923.9
296,,,4940.5
297,,,4957.2
298,,,4973.9
299,,,4990.5
300,,,5007.2
301,,,5023.9
302,,,5040.5
303,,,5057.2
304,,,5073.9
305,,,5090.5
306,,,5107.2
307,,,5123.9
308,,,5140.5
309,,,5157.2
310,,,5173.8
311,,,5190.5
312,,,5207.2
313,,,5223.8
314,,,5240.5
315,,,5257.2
316,,,5273.8
317,,,5290.5
318,,,5307.2
319,,,5323.8
320,,,5340.5
321,,,5357.2
322,,,5373.8
323,,,5390.5
324,,,5407.2
325,,,5423.8
326,,,5440.5
327,,,5457.2
328,,,5473.8
329,,,5490.5
330,,,5507.2
331,,,5523.8
332,,,5540.5
333,,,5557.1
334,,,5573.8
335,,,5590.5
336,,,5595.6
337,851.0,377.0,5613.4
338,,,5630.1
339,822.0,374.0,5646.8
340,837.0,429.0,5650.3
341,873.0,463.0,5668.6
342,851.0,461.0,5686.8
343,849.0,437.0,5704.8
344,830.0,419.0,5723.3
345,825.0,378.0,5740.7
346,834.0,430.0,5757.7
347,909.0,525.0,5774.8
348,827.0,382.0,5792.0
349,810.0,362.0,5808.6
350,810.0,307.0,5825.3
351,872.0,418.0,5841.9
352,858.0,410.0,5858.6
353,833.0,383.0,5875.3
354,811.0,361.0,5891.9
355,819.0,352.0,5908.6
356,787.0,352.0,5925.3
357,803.0,338.0,5942.0
358,723.0,85.0,5958.8
359,822.0,389.0,5975.3
360,732.0,110.0,5991.9
361,807.0,376.0,6008.6
362,798.0,379.0,6025.3
363,812.0,364.0,6041.9
364,820.0,401.0,6058.6
365,821.0,382.0,6075.3
366,865.0,377.0,6091.9
367,903.0,335.0,6108.6
368,884.0,369.0,6125.2
369,884.0,328.0,6141.9
370,894.0,334.0,6158.7
371,906.0,338.0,6175.2
372,884.0,351.0,6191.9
373,894.0,340.0,6208.6
374,893.0,380.0,6225.2
375,900.0,355.0,6241.9
376,889.0,340.0,6258.6
377,903.0,344.0,6275.2
378,904.0,343.0,6291.9
379,883.0,341.0,6308.6
380,881.0,350.0,6325.2
381,875.0,350.0,6341.9
382,888.0,356.0,6358.7
383,832.0,365.0,6375.2
384,855.0,342.0,6391.9
385,853.0,341.0,6408.6
386,832.0,323.0,6425.2
387,839.0,346.0,6441.9
388,843.0,337.0,6458.5
389,825.0,328.0,6475.2
390,835.0,328.0,6491.9
