,x,y,times
0,1001.0,245.0,0.0
1,989.0,253.0,16.7
2,975.0,207.0,33.3
3,992.0,268.0,50.0
4,993.0,253.0,66.7
5,973.0,265.0,83.3
6,964.0,244.0,100.0
7,971.0,249.0,116.7
8,970.0,218.0,133.3
9,983.0,246.0,150.0
10,976.0,250.0,166.7
11,984.0,272.0,183.3
12,970.0,253.0,200.0
13,995.0,273.0,216.6
14,981.0,141.0,233.2
15,964.0,278.0,249.9
16,956.0,263.0,266.6
17,982.0,235.0,283.2
18,993.0,245.0,299.9
19,973.0,257.0,316.6
20,1000.0,253.0,333.2
21,957.0,237.0,349.9
22,993.0,251.0,366.6
23,998.0,252.0,383.2
24,959.0,259.0,399.9
25,973.0,125.0,416.6
26,982.0,206.0,433.2
27,939.0,157.0,449.9
28,976.0,161.0,466.6
29,958.0,152.0,483.2
30,939.0,106.0,499.9
31,946.0,140.0,516.5
32,943.0,139.0,533.2
33,957.0,175.0,549.9
34,952.0,190.0,566.5
35,881.0,87.0,583.2
36,938.0,148.0,599.9
37,910.0,120.0,616.5
38,951.0,144.0,633.2
39,933.0,151.0,649.9
40,976.0,186.0,666.5
41,934.0,66.0,683.2
42,965.0,153.0,699.9
43,967.0,180.0,716.5
44,944.0,192.0,733.2
45,955.0,145.0,749.8
46,998.0,167.0,766.5
47,968.0,140.0,783.2
48,995.0,130.0,799.8
49,997.0,120.0,816.5
50,949.0,167.0,833.2
51,1023.0,190.0,849.8
52,1046.0,126.0,866.4
53,997.0,173.0,883.1
54,947.0,165.0,899.8
55,956.0,181.0,916.4
56,980.0,91.0,933.1
57,982.0,123.0,949.8
58,969.0,145.0,966.4
59,968.0,-139.0,983.1
60,1041.0,111.0,999.7
61,1035.0,104.0,1016.4
62,984.0,108.0,1033.1
63,955.0,148.0,1049.7
64,957.0,147.0,1066.4
65,973.0,133.0,1083.0
66,1078.0,107.0,1099.7
67,991.0,150.0,1116.4
68,973.0,141.0,1133.0
69,989.0,138.0,1149.7
70,1032.0,142.0,1166.4
71,1288.0,162.0,1183.1
72,1683.0,110.0,1199.7
73,1966.0,3.0,1216.3
74,,,1233.2
75,,,1249.9
76,,,1266.5
77,,,1283.2
78,,,1299.8
79,,,1316.5
80,,,1333.2
81,,,1350.4
82,,,1367.0
83,,,1383.7
84,,,1400.4
85,,,1417.0
86,,,1433.7
87,,,1450.3
88,,,1467.0
89,,,1484.1
90,,,1501.9
91,,,1519.6
92,,,1537.4
93,,,1555.1
94,,,1573.0
95,,,1590.6
96,,,1608.7
97,,,1626.2
98,,,1643.9
99,,,1661.6
100,,,1679.2
101,,,1696.9
102,,,1713.6
103,,,1730.2
104,,,1746.9
105,,,1763.6
106,,,1780.2
107,,,1796.9
108,,,1813.6
109,,,1830.2
110,,,1846.9
111,,,1863.6
112,,,1880.2
113,,,1896.9
114,,,1913.6
115,,,1930.2
116,,,1946.9
117,,,1963.6
118,,,1980.2
119,,,1996.9
120,,,2013.5
121,,,2030.2
122,,,2046.9
123,,,2063.5
124,,,2080.2
125,,,2096.9
126,,,2113.5
127,,,2130.2
128,,,2146.9
129,,,2163.5
130,,,2180.2
131,,,2196.9
132,,,2213.5
133,,,2230.2
134,,,2246.9
135,,,2263.5
136,,,2280.2
137,,,2296.9
138,,,2313.5
139,,,2330.2
140,,,2346.9
141,,,2363.5
142,,,2380.2
143,,,2396.8
144,,,2413.5
145,,,2430.2
146,,,2446.8
147,,,2463.5
148,,,2480.2
149,,,2496.8
150,,,2513.5
151,,,2530.2
152,,,2546.8
153,,,2563.5
154,,,2580.2
155,,,2596.8
156,,,2613.5
157,,,2630.2
158,,,2646.8
159,,,2663.5
160,,,2680.2
161,,,2696.8
162,,,2713.5
163,,,2730.2
164,,,2746.8
165,,,2763.5
166,,,2780.2
167,,,2796.8
168,,,2813.5
169,,,2830.1
170,,,2846.8
171,,,2863.5
172,,,2880.1
173,,,2896.8
174,,,2913.5
175,,,2930.1
176,,,2946.8
177,,,2963.5
178,,,2980.1
179,,,2996.8
180,,,3013.5
181,,,3030.1
182,,,3046.8
183,,,3063.5
184,,,3080.1
185,,,3096.8
186,,,3113.5
187,,,3130.1
188,,,3146.8
189,,,3163.5
190,,,3180.1
191,,,3196.8
192,,,3213.5
193,,,3230.1
194,,,3246.8
195,,,3263.4
196,,,3280.1
197,,,3296.8
198,,,3313.4
199,,,3330.1
200,,,3346.8
201,,,3363.4
202,,,3380.1
203,,,3396.8
204,,,3413.4
205,,,3430.1
206,,,3446.8
207,,,3463.4
208,,,3480.1
209,,,3496.8
210,,,3513.4
211,,,3530.1
212,,,3546.8
213,,,3563.4
214,,,3580.1
215,,,3596.8
216,,,3613.4
217,,,3630.1
218,,,3646.7
219,,,3663.4
220,,,3680.1
221,,,3696.7
222,,,3713.4
223,,,3730.1
224,,,3746.7
225,,,3763.4
226,,,3780.1
227,,,3796.7
228,,,3813.4
229,,,3814.8
230,,,3831.5
231,,,3848.2
232,,,3864.8
233,,,3881.5
234,,,3898.2
235,,,3914.8
236,,,3931.5
237,,,3948.2
238,,,3964.8
239,,,3981.5
240,,,3998.2
241,,,4014.8
242,,,4031.5
243,,,4048.2
244,,,4064.8
245,,,4081.5
246,,,4098.2
247,,,4114.8
248,,,4131.5
249,,,4148.1
250,,,4164.8
251,,,4181.5
252,,,4198.1
253,,,4214.8
254,,,4231.5
255,,,4248.1
256,,,4264.8
257,,,4281.5
258,,,4298.1
259,,,4314.8
260,,,4331.5
261,,,4348.1
262,,,4364.8
263,,,4381.5
264,,,4398.1
265,,,4414.8
266,,,4431.5
267,,,4448.1
268,,,4464.8
269,,,4481.5
270,,,4498.1
271,,,4514.8
272,,,4531.5
273,,,4548.1
274,,,4564.8
275,,,4581.4
276,,,4598.1
277,,,4614.8
278,,,4631.4
279,,,4648.1
280,,,4664.8
281,,,4681.4
282,,,4698.1
283,,,4714.8
284,,,4731.4
285,,,4748.1
286,,,4752.4
287,,,4769.0
288,,,4785.7
289,,,4802.4
290,,,4819.0
291,,,4835.7
292,,,4852.4
293,,,4869.0
294,,,4885.7
295,,,4902.4
296,,,4919.0
297,,,4935.7
298,,,4952.4
299,,,4969.0
300,,,4985.7
301,,,5002.3
302,,,5019.0
303,,,5035.7
304,,,5052.3
305,,,5069.0
306,,,5086.7
307,,,5104.4
308,,,5123.0
309,,,5139.6
310,,,5156.3
311,,,5173.0
312,,,5189.6
313,,,5206.3
314,,,5223.0
315,,,5239.6
316,,,5256.3
317,,,5259.0
318,,,5277.4
319,,,5294.1
320,,,5310.7
321,,,5315.8
322,,,5333.1
323,,,5351.7
324,,,5368.4
325,,,5385.0
326,,,5388.1
327,,,5404.7
328,,,5421.4
329,,,5424.8
330,,,5442.9
331,,,5459.2
332,,,5475.8
333,,,5492.5
334,,,5496.0
335,,,5512.6
336,,,5529.3
337,,,5546.0
338,865.0,315.0,5562.6
339,,,5579.3
340,,,5595.9
341,,,5612.6
342,,,5629.3
343,,,5645.9
344,,,5662.6
345,,,5679.3
346,,,5695.9
347,,,5711.2
348,,,5729.3
349,,,5745.9
350,,,5762.6
351,,,5779.4
352,,,5796.1
353,823.0,168.0,5812.7
354,,,5829.5
355,,,5846.4
356,,,5863.4
357,,,5880.0
358,,,5896.7
