,x,y,times
0,916.0,353.0,0.0
1,926.0,340.0,16.6
2,,,32.4
3,934.0,328.0,50.0
4,931.0,352.0,66.6
5,938.0,338.0,83.3
6,921.0,337.0,100.0
7,937.0,335.0,116.6
8,939.0,345.0,133.3
9,901.0,375.0,150.0
10,931.0,343.0,166.6
11,935.0,347.0,183.3
12,936.0,358.0,200.0
13,934.0,344.0,216.6
14,924.0,338.0,233.3
15,935.0,340.0,250.0
16,961.0,341.0,266.6
17,943.0,383.0,283.3
18,937.0,345.0,300.0
19,912.0,380.0,316.6
20,792.0,497.0,333.3
21,863.0,411.0,349.9
22,915.0,378.0,366.6
23,927.0,350.0,383.3
24,892.0,385.0,399.9
25,922.0,365.0,416.6
26,934.0,329.0,433.3
27,922.0,340.0,450.0
28,927.0,338.0,466.7
29,951.0,420.0,483.3
30,944.0,418.0,500.0
31,924.0,416.0,516.7
32,908.0,457.0,533.3
33,943.0,408.0,550.0
34,927.0,420.0,566.6
35,909.0,450.0,583.3
36,940.0,435.0,600.0
37,859.0,547.0,616.7
38,885.0,527.0,633.3
39,911.0,453.0,650.0
40,739.0,337.0,666.7
41,756.0,268.0,683.3
42,779.0,283.0,700.0
43,756.0,289.0,716.7
44,755.0,299.0,733.3
45,745.0,293.0,750.0
46,769.0,271.0,766.6
47,766.0,289.0,783.3
48,801.0,269.0,800.0
49,777.0,286.0,816.7
50,756.0,303.0,833.3
51,762.0,292.0,850.0
52,755.0,314.0,866.7
53,781.0,282.0,883.3
54,813.0,280.0,900.0
55,793.0,279.0,916.7
56,775.0,266.0,933.3
57,774.0,293.0,950.0
58,809.0,301.0,966.6
59,1040.0,297.0,983.3
60,1161.0,313.0,1000.0
61,1166.0,315.0,1016.7
62,1144.0,315.0,1033.3
63,1155.0,304.0,1050.0
64,1150.0,323.0,1066.7
65,1156.0,319.0,1083.3
66,1166.0,314.0,1100.0
67,1154.0,310.0,1116.7
68,1170.0,325.0,1133.3
69,1158.0,317.0,1150.0
70,1150.0,306.0,1166.7
71,1148.0,312.0,1183.3
72,1182.0,323.0,1200.0
73,1174.0,304.0,1216.7
74,1150.0,315.0,1233.3
75,1171.0,315.0,1250.0
76,1135.0,328.0,1266.6
77,1164.0,316.0,1283.3
78,1159.0,314.0,1300.0
79,1184.0,315.0,1316.6
80,1164.0,307.0,1333.3
81,1158.0,316.0,1350.0
82,1162.0,305.0,1366.7
83,1024.0,280.0,1383.3
84,,,1400.0
85,,,1416.6
86,,,1433.3
87,,,1450.0
88,785.0,251.0,1466.6
89,787.0,265.0,1483.3
90,806.0,268.0,1500.0
91,786.0,324.0,1516.6
92,799.0,264.0,1533.3
93,811.0,294.0,1550.0
94,786.0,284.0,1566.6
95,787.0,300.0,1583.3
96,763.0,370.0,1599.9
97,,,1615.7
98,782.0,282.0,1633.3
99,779.0,284.0,1649.9
100,782.0,295.0,1666.6
101,788.0,293.0,1683.3
102,788.0,294.0,1699.9
103,785.0,293.0,1716.6
104,891.0,411.0,1733.3
105,852.0,581.0,1749.9
106,936.0,430.0,1766.5
107,916.0,441.0,1783.2
108,935.0,410.0,1799.9
109,922.0,425.0,1816.6
110,910.0,464.0,1833.3
111,927.0,422.0,1849.9
112,852.0,534.0,1866.6
113,888.0,476.0,1883.2
114,942.0,409.0,1899.9
115,931.0,433.0,1916.6
116,919.0,420.0,1933.2
117,920.0,428.0,1950.0
118,923.0,460.0,1966.7
119,914.0,510.0,1983.3
120,931.0,442.0,2000.0
121,893.0,461.0,2016.6
122,893.0,490.0,2033.3
123,920.0,444.0,2050.0
124,937.0,416.0,2066.6
125,909.0,467.0,2083.3
126,877.0,601.0,2100.0
127,868.0,627.0,2116.6
128,870.0,646.0,2133.3
129,884.0,608.0,2150.0
130,878.0,642.0,2166.7
131,876.0,612.0,2183.3
132,863.0,688.0,2200.0
133,869.0,636.0,2216.6
134,869.0,595.0,2233.3
135,874.0,660.0,2249.9
136,869.0,613.0,2266.6
137,784.0,662.0,2283.3
138,573.0,639.0,2299.9
139,394.0,690.0,2316.6
140,365.0,624.0,2333.3
141,374.0,646.0,2349.9
142,365.0,659.0,2366.6
143,369.0,672.0,2383.3
144,381.0,655.0,2399.9
145,357.0,652.0,2416.6
146,372.0,648.0,2433.3
147,374.0,646.0,2450.0
148,300.0,673.0,2466.7
149,181.0,683.0,2483.3
150,159.0,666.0,2500.0
151,163.0,684.0,2516.6
152,157.0,690.0,2533.3
153,158.0,682.0,2550.0
154,172.0,712.0,2566.7
155,175.0,669.0,2583.3
156,159.0,661.0,2600.0
157,179.0,703.0,2616.7
158,217.0,734.0,2633.3
159,136.0,664.0,2650.0
160,159.0,700.0,2666.7
161,171.0,692.0,2683.3
162,164.0,690.0,2700.0
163,277.0,599.0,2716.7
164,,,2733.3
165,,,2750.0
166,,,2766.7
167,,,2783.3
168,840.0,297.0,2800.0
169,855.0,273.0,2816.7
170,844.0,295.0,2833.3
171,,,2850.0
172,838.0,298.0,2866.7
173,852.0,293.0,2883.3
174,879.0,278.0,2900.0
175,863.0,274.0,2916.7
176,862.0,281.0,2933.3
177,,,2949.2
178,858.0,282.0,2966.7
179,865.0,277.0,2983.3
180,859.0,286.0,2999.9
181,853.0,275.0,3016.6
182,858.0,293.0,3033.2
183,854.0,275.0,3049.9
184,866.0,285.0,3066.6
185,969.0,266.0,3083.2
186,994.0,266.0,3099.9
187,999.0,270.0,3116.6
188,1002.0,267.0,3133.2
189,1003.0,252.0,3149.9
190,994.0,277.0,3166.7
191,986.0,282.0,3183.2
192,1004.0,263.0,3199.9
193,982.0,274.0,3216.6
194,973.0,295.0,3233.2
195,998.0,250.0,3249.9
196,988.0,264.0,3266.6
197,995.0,272.0,3283.2
198,1004.0,273.0,3299.9
199,993.0,266.0,3316.5
200,989.0,264.0,3333.2
201,1000.0,260.0,3349.9
202,982.0,261.0,3366.7
203,989.0,260.0,3383.2
204,998.0,242.0,3399.8
205,992.0,267.0,3416.5
206,989.0,255.0,3433.2
207,989.0,260.0,3449.8
208,990.0,268.0,3466.6
209,987.0,281.0,3483.2
210,1029.0,239.0,3499.9
211,1039.0,237.0,3516.6
212,1010.0,230.0,3533.2
213,1003.0,223.0,3549.9
214,1017.0,228.0,3566.7
215,1039.0,234.0,3583.2
216,1046.0,227.0,3599.9
217,1018.0,252.0,3616.6
218,1043.0,226.0,3633.2
219,1042.0,229.0,3649.9
220,1045.0,221.0,3666.6
221,1064.0,281.0,3683.2
222,1057.0,524.0,3699.9
223,1095.0,713.0,3716.6
224,1096.0,694.0,3733.2
225,1087.0,709.0,3749.9
226,1078.0,718.0,3766.6
227,1076.0,737.0,3783.2
228,1132.0,703.0,3799.9
229,1098.0,725.0,3816.6
230,1128.0,704.0,3833.2
231,1085.0,709.0,3849.9
232,1063.0,736.0,3866.6
233,1103.0,710.0,3883.2
234,1107.0,701.0,3899.9
235,1085.0,730.0,3916.6
236,1108.0,696.0,3933.2
237,1081.0,744.0,3949.9
238,1088.0,730.0,3966.6
239,1086.0,722.0,3983.2
240,1101.0,712.0,3999.9
241,1094.0,708.0,4016.5
242,1107.0,706.0,4033.2
243,1106.0,719.0,4049.9
244,893.0,702.0,4066.5
245,718.0,716.0,4083.2
246,696.0,700.0,4099.9
247,705.0,706.0,4116.5
248,696.0,725.0,4133.2
249,701.0,703.0,4149.9
250,720.0,684.0,4166.5
251,742.0,705.0,4183.2
252,707.0,699.0,4199.8
253,690.0,741.0,4216.5
254,690.0,698.0,4233.2
255,705.0,697.0,4249.8
256,707.0,706.0,4266.5
257,664.0,795.0,4283.2
258,679.0,734.0,4299.8
259,712.0,701.0,4316.5
260,674.0,813.0,4333.2
261,714.0,680.0,4349.8
262,746.0,612.0,4366.5
263,804.0,443.0,4383.1
264,906.0,327.0,4399.8
265,916.0,307.0,4416.5
266,927.0,309.0,4433.1
267,923.0,300.0,4449.8
268,906.0,328.0,4466.5
269,904.0,303.0,4483.3
270,926.0,298.0,4499.9
271,908.0,311.0,4516.6
272,,,4533.3
273,925.0,288.0,4549.9
274,923.0,312.0,4566.5
275,925.0,323.0,4583.3
276,924.0,307.0,4599.9
277,960.0,305.0,4616.6
278,921.0,317.0,4633.3
279,921.0,317.0,4649.9
280,1014.0,259.0,4666.6
281,994.0,260.0,4683.3
282,995.0,251.0,4699.9
283,1004.0,270.0,4716.6
284,993.0,272.0,4733.3
285,983.0,282.0,4749.9
286,993.0,258.0,4766.6
287,1030.0,241.0,4783.3
288,1014.0,254.0,4799.9
289,1018.0,250.0,4816.6
290,982.0,261.0,4833.3
291,1006.0,265.0,4849.9
292,829.0,307.0,4866.6
293,572.0,347.0,4883.3
294,367.0,333.0,4899.9
295,,,4916.6
296,172.0,561.0,4933.2
297,280.0,803.0,4950.0
298,271.0,781.0,4966.6
299,268.0,734.0,4983.1
300,159.0,647.0,4999.8
301,149.0,651.0,5016.5
302,194.0,690.0,5033.1
303,290.0,816.0,5049.8
304,225.0,723.0,5066.5
305,187.0,666.0,5083.1
306,202.0,670.0,5099.8
307,194.0,688.0,5116.4
