,x,y,times
0,,,0.0
1,,,16.6
2,,,22.4
3,,,40.4
4,,,57.8
5,,,75.2
6,,,91.8
7,,,108.5
8,,,125.2
9,,,141.8
10,,,158.5
11,,,175.2
12,,,191.8
13,,,208.5
14,,,225.2
15,,,241.8
16,,,258.5
17,,,275.2
18,,,291.8
19,,,296.4
20,913.0,233.0,314.5
21,,,329.7
22,912.0,303.0,347.7
23,938.0,289.0,364.6
24,,,381.2
25,,,397.9
26,,,414.5
27,,,431.2
28,,,447.9
29,,,464.5
30,,,481.2
31,,,497.9
32,,,514.5
33,884.0,236.0,525.7
34,,,543.3
35,,,561.3
36,929.0,287.0,579.0
37,940.0,340.0,596.4
38,,,614.2
39,,,631.1
40,910.0,361.0,649.0
41,887.0,312.0,665.9
42,898.0,369.0,682.5
43,890.0,328.0,699.2
44,889.0,348.0,715.8
45,,,731.2
46,894.0,354.0,749.2
47,888.0,324.0,765.8
48,885.0,355.0,782.5
49,,,797.8
50,869.0,313.0,815.9
51,966.0,297.0,832.5
52,971.0,279.0,849.2
53,952.0,252.0,865.8
54,950.0,274.0,882.5
55,967.0,292.0,899.2
56,951.0,285.0,915.9
57,961.0,282.0,932.5
58,963.0,300.0,949.2
59,959.0,299.0,965.8
60,962.0,290.0,982.5
61,954.0,307.0,999.2
62,965.0,294.0,1015.8
63,959.0,260.0,1032.5
64,975.0,275.0,1049.2
65,958.0,301.0,1065.8
66,971.0,278.0,1082.5
67,945.0,288.0,1099.2
68,929.0,306.0,1115.8
69,949.0,286.0,1132.5
70,857.0,327.0,1149.2
71,508.0,295.0,1165.8
72,,,1182.5
73,,,1199.2
74,,,1215.8
75,,,1232.5
76,,,1249.2
77,,,1265.8
78,,,1282.5
79,,,1299.2
80,,,1315.8
81,,,1332.5
82,,,1349.1
83,,,1365.8
84,,,1382.5
85,,,1399.2
86,,,1416.0
87,,,1433.1
88,,,1450.2
89,,,1467.5
90,,,1484.3
91,,,1501.6
92,,,1519.0
93,,,1536.5
94,,,1554.4
95,,,1571.9
96,,,1589.5
97,,,1607.0
98,,,1624.4
99,,,1641.9
100,,,1658.6
101,,,1675.2
102,,,1691.9
103,,,1708.6
104,,,1725.2
105,,,1741.9
106,,,1758.6
