,x,y,times
0,974,330,0.0
1,969,318,16.7
2,919,298,33.4
3,892,298,50.1
4,899,308,66.7
5,897,308,83.4
6,896,306,100.1
7,894,310,116.7
8,898,317,133.4
9,894,317,150.1
10,903,305,166.7
11,899,301,183.4
12,898,316,200.1
13,896,303,216.6
14,898,311,233.3
15,990,270,250.0
16,1077,237,266.6
17,1078,231,283.3
18,1083,221,300.0
19,1081,238,316.6
20,1077,242,333.3
21,1080,234,350.0
22,1076,234,366.6
23,1078,244,383.3
24,1079,248,400.0
25,1080,240,416.6
26,1087,223,433.3
27,1086,214,450.0
28,1089,214,466.6
29,1095,197,483.3
30,1095,217,500.0
31,1085,212,516.6
32,1087,239,533.3
33,1099,224,549.9
34,1094,223,566.6
35,1089,217,583.3
36,1097,213,600.0
37,1082,209,616.7
38,1088,246,633.3
39,1064,417,649.9
40,1058,447,666.7
41,1069,457,683.3
42,1061,446,699.9
43,1068,452,716.7
44,1075,443,733.3
45,1076,462,750.0
46,1071,451,766.7
47,1071,459,783.4
48,1071,458,800.0
49,1057,462,816.7
50,1067,449,833.4
51,1068,454,850.0
52,1061,459,866.7
53,1071,453,883.4
54,1076,449,900.0
55,1063,462,916.7
56,1052,468,933.4
57,1073,462,950.1
58,1070,453,966.7
59,1058,470,983.4
60,1068,448,1000.1
61,1082,449,1016.7
62,1065,448,1033.4
63,1055,460,1050.1
64,1090,257,1066.7
65,1104,186,1083.4
66,1106,201,1100.1
67,1092,184,1116.7
68,1098,185,1133.4
69,1101,199,1150.1
70,1110,183,1166.7
71,1090,190,1183.4
72,1097,200,1200.1
73,1096,198,1216.6
74,1101,211,1233.3
75,1079,217,1250.0
76,1100,205,1266.6
77,1096,213,1283.3
78,1096,216,1299.9
79,1103,205,1316.6
80,1100,196,1333.3
81,987,262,1349.9
82,651,473,1366.6
83,342,612,1383.3
84,262,742,1399.9
85,293,722,1416.6
86,256,724,1433.3
87,290,740,1449.9
88,268,718,1466.6
89,273,743,1483.3
90,281,752,1499.9
91,200,686,1516.6
92,200,677,1533.3
93,189,657,1549.9
94,190,675,1566.6
95,176,668,1583.3
96,189,671,1599.9
97,190,668,1616.6
98,157,675,1633.3
99,190,676,1649.9
100,176,664,1666.6
101,191,687,1683.3
102,176,681,1699.9
103,356,597,1716.6
104,642,400,1733.3
105,873,334,1749.9
106,1041,253,1766.6
107,1097,259,1783.3
108,1115,255,1799.9
109,1109,242,1816.6
110,1084,244,1833.3
111,1084,248,1849.9
112,1078,251,1866.6
113,1083,249,1883.3
114,1076,243,1899.9
115,1076,260,1916.6
116,1069,253,1933.3
117,1082,240,1950.0
118,1082,243,1966.6
119,1073,246,1983.3
120,1099,201,1999.9
121,1091,222,2016.6
122,1080,218,2033.3
123,1081,221,2049.9
124,1079,220,2066.6
125,1108,232,2083.3
126,1092,234,2099.9
127,1088,200,2116.6
128,1106,225,2133.3
129,1085,219,2149.9
130,1080,209,2166.6
131,1071,221,2183.3
132,1093,217,2199.9
133,1084,209,2216.6
134,1081,217,2233.3
135,1085,216,2249.9
136,1076,216,2266.6
137,1072,251,2283.3
138,1058,457,2300.0
139,1058,444,2316.6
140,1054,464,2333.3
141,1062,445,2350.0
142,1068,456,2366.6
143,1064,451,2383.3
144,1058,458,2400.0
145,1054,470,2416.6
146,1061,452,2433.3
147,1076,464,2449.9
148,1063,458,2466.6
149,1059,447,2483.3
150,1053,457,2499.9
151,1062,468,2516.6
152,1066,464,2533.3
153,1061,459,2549.9
154,1063,465,2566.6
155,1063,463,2583.3
156,1060,455,2599.9
157,1065,441,2616.6
158,1067,457,2633.2
159,1086,253,2649.9
160,1105,236,2666.6
161,1100,222,2683.2
162,1102,214,2699.9
163,1100,206,2716.6
164,1097,211,2733.2
165,1101,208,2749.9
166,1095,219,2766.5
167,1096,218,2783.2
168,1102,228,2799.9
169,1096,234,2816.6
170,1107,227,2833.2
171,1101,223,2849.9
