,x,y,times
0,,,0.0
1,,,17.1
2,,,34.4
3,,,51.1
4,,,67.7
5,,,84.4
6,,,101.1
7,,,117.7
8,,,134.4
9,,,151.1
10,,,167.7
11,,,184.4
12,,,201.1
13,,,217.7
14,,,234.4
15,,,251.1
16,,,267.7
17,,,284.4
18,,,301.1
19,,,317.7
20,,,334.4
21,,,351.0
22,,,367.7
23,,,384.4
24,,,401.0
25,,,417.7
26,,,434.4
27,,,451.0
28,,,467.7
29,,,484.4
30,,,501.0
31,,,517.7
32,,,534.4
33,,,551.0
34,,,567.7
35,,,584.4
36,,,601.0
37,,,617.7
38,,,634.4
39,,,651.0
40,,,667.7
41,794.0,311.0,676.1
42,815.0,325.0,694.1
43,,,710.7
44,,,727.4
45,806.0,319.0,731.4
46,,,748.0
47,,,764.7
48,,,781.4
49,,,798.0
50,,,814.7
51,,,831.4
52,,,848.0
53,766.0,298.0,851.1
54,773.0,296.0,869.1
55,766.0,296.0,887.7
56,788.0,299.0,905.1
57,960.0,397.0,922.9
58,1150.0,427.0,940.6
59,1103.0,413.0,957.8
60,1120.0,418.0,974.6
61,1126.0,407.0,991.6
62,1142.0,425.0,1008.3
63,1104.0,418.0,1024.9
64,1110.0,396.0,1041.6
65,1114.0,450.0,1058.3
66,1120.0,415.0,1074.9
67,1140.0,399.0,1091.6
68,1116.0,411.0,1108.3
69,1124.0,440.0,1124.9
70,1114.0,407.0,1141.6
71,1130.0,420.0,1158.2
72,1109.0,401.0,1174.9
73,1114.0,392.0,1191.6
74,1104.0,416.0,1208.3
75,1117.0,389.0,1224.9
76,1094.0,423.0,1241.6
77,1097.0,401.0,1258.3
78,1090.0,407.0,1274.9
79,1110.0,387.0,1291.6
80,1101.0,390.0,1308.3
81,1092.0,420.0,1324.9
82,1114.0,397.0,1341.6
83,1069.0,391.0,1358.2
84,1090.0,426.0,1374.9
85,1087.0,384.0,1391.6
86,1117.0,430.0,1408.2
87,1089.0,416.0,1424.9
88,1111.0,393.0,1441.6
89,1125.0,416.0,1458.2
90,1111.0,451.0,1474.9
91,1101.0,408.0,1491.6
92,1094.0,398.0,1508.2
93,1098.0,402.0,1524.9
94,1095.0,401.0,1541.6
95,1098.0,398.0,1558.2
96,1107.0,389.0,1574.9
97,1101.0,414.0,1591.5
98,1105.0,409.0,1608.2
99,1097.0,418.0,1624.9
100,1095.0,412.0,1641.5
101,1105.0,406.0,1658.2
102,1130.0,409.0,1674.9
103,1117.0,385.0,1691.5
104,1108.0,402.0,1708.3
105,1089.0,417.0,1725.0
106,1111.0,419.0,1741.6
107,1125.0,409.0,1758.3
108,1115.0,393.0,1775.0
109,1103.0,393.0,1791.6
110,1112.0,421.0,1808.3
111,1108.0,414.0,1824.9
112,1112.0,389.0,1841.6
113,1108.0,373.0,1858.3
114,1108.0,427.0,1874.9
115,1114.0,411.0,1891.6
116,1099.0,420.0,1908.3
117,1091.0,400.0,1924.9
118,1117.0,399.0,1941.6
119,1135.0,398.0,1958.3
120,1112.0,345.0,1974.9
121,1109.0,385.0,1991.6
122,1106.0,396.0,2008.3
123,1101.0,425.0,2025.0
124,1137.0,432.0,2041.6
125,1121.0,423.0,2058.2
126,1089.0,411.0,2074.9
127,1085.0,396.0,2091.6
128,1119.0,407.0,2108.2
129,1117.0,425.0,2124.9
130,1108.0,420.0,2141.6
131,1121.0,387.0,2158.2
132,1118.0,415.0,2174.9
133,1120.0,419.0,2191.6
134,1113.0,422.0,2208.2
135,1127.0,380.0,2224.9
136,1139.0,415.0,2241.6
137,1118.0,423.0,2258.2
138,1127.0,381.0,2274.9
139,1110.0,399.0,2291.6
140,1104.0,442.0,2308.2
141,1106.0,395.0,2324.9
142,1126.0,366.0,2341.5
143,1118.0,399.0,2358.2
144,1117.0,413.0,2374.9
145,1112.0,408.0,2391.5
146,1114.0,445.0,2408.2
147,1126.0,403.0,2424.9
148,1098.0,434.0,2441.5
149,1086.0,423.0,2458.2
150,1094.0,403.0,2474.8
151,1101.0,430.0,2491.5
152,1125.0,413.0,2508.2
153,1093.0,398.0,2524.8
154,1118.0,362.0,2541.5
155,1112.0,423.0,2558.2
156,1107.0,419.0,2574.8
157,1115.0,444.0,2591.5
158,1127.0,419.0,2608.2
159,1057.0,353.0,2624.8
160,1090.0,378.0,2641.5
161,1107.0,387.0,2658.2
162,1104.0,381.0,2674.8
163,1080.0,414.0,2691.5
164,1083.0,382.0,2708.3
165,1096.0,408.0,2724.9
166,1089.0,397.0,2741.6
167,1104.0,390.0,2758.3
168,1099.0,401.0,2774.9
169,1089.0,391.0,2791.6
170,1099.0,390.0,2808.3
171,1082.0,405.0,2824.9
172,1109.0,405.0,2841.6
173,1100.0,389.0,2858.3
174,1077.0,374.0,2874.9
175,1098.0,413.0,2891.6
176,1102.0,389.0,2908.3
177,1095.0,380.0,2924.9
178,1099.0,391.0,2941.6
179,1091.0,398.0,2958.3
180,1093.0,406.0,2974.9
181,1099.0,389.0,2991.6
182,1090.0,420.0,3008.3
183,1095.0,391.0,3024.9
184,1109.0,382.0,3041.6
185,1103.0,389.0,3058.3
186,1118.0,385.0,3074.9
187,1100.0,403.0,3091.6
188,1101.0,428.0,3108.3
189,1093.0,393.0,3124.9
190,1086.0,423.0,3141.6
191,1097.0,342.0,3158.3
192,1071.0,397.0,3174.9
193,1103.0,384.0,3191.6
194,1080.0,433.0,3208.3
195,1100.0,373.0,3224.9
196,1097.0,390.0,3241.6
197,1128.0,385.0,3258.3
198,1275.0,474.0,3274.9
199,1481.0,535.0,3291.6
200,1479.0,585.0,3308.3
201,1434.0,638.0,3324.9
202,1476.0,675.0,3341.6
203,1449.0,675.0,3358.3
204,1449.0,695.0,3375.0
205,1458.0,584.0,3391.6
206,1442.0,668.0,3408.3
207,1395.0,826.0,3425.0
208,1415.0,734.0,3441.6
209,1452.0,677.0,3458.3
210,1459.0,700.0,3475.0
211,1466.0,664.0,3491.6
212,1457.0,687.0,3508.3
213,1465.0,731.0,3525.0
214,1503.0,702.0,3541.7
215,1413.0,771.0,3558.3
216,1415.0,762.0,3575.0
217,1428.0,738.0,3591.7
218,1472.0,738.0,3608.3
219,1475.0,634.0,3625.0
220,1455.0,687.0,3641.7
221,1424.0,788.0,3658.4
222,1500.0,659.0,3675.0
223,1507.0,647.0,3691.7
224,1511.0,633.0,3708.4
225,1468.0,729.0,3724.9
226,1497.0,654.0,3741.6
227,1502.0,673.0,3758.3
228,1512.0,651.0,3774.9
229,1512.0,596.0,3791.6
230,1518.0,674.0,3808.3
231,1544.0,604.0,3824.9
232,1537.0,629.0,3841.6
233,1508.0,595.0,3858.2
234,1517.0,691.0,3874.9
235,1495.0,598.0,3891.6
236,1524.0,621.0,3908.3
237,1522.0,656.0,3924.9
238,1513.0,634.0,3941.6
239,1482.0,607.0,3958.3
240,1472.0,735.0,3974.9
241,1494.0,699.0,3991.6
242,1480.0,583.0,4008.3
243,1542.0,598.0,4024.9
244,1498.0,637.0,4041.6
245,1471.0,739.0,4058.2
246,1503.0,597.0,4074.9
247,1566.0,593.0,4091.6
248,1529.0,628.0,4108.3
249,1567.0,699.0,4124.9
250,1485.0,724.0,4141.5
251,1473.0,623.0,4158.2
252,1531.0,623.0,4174.9
253,1723.0,842.0,4191.5
254,1739.0,840.0,4208.2
255,1721.0,831.0,4224.9
256,1722.0,826.0,4241.5
257,1737.0,823.0,4258.2
258,1679.0,840.0,4274.8
259,1707.0,797.0,4291.5
260,1772.0,784.0,4308.2
261,1724.0,767.0,4324.8
262,1727.0,799.0,4341.5
263,1749.0,791.0,4358.2
264,1758.0,804.0,4374.9
265,1771.0,782.0,4391.5
266,1708.0,812.0,4408.1
