,x,y,times
0,,,0.0
1,,,16.7
2,,,33.3
3,,,50.0
4,,,66.7
5,,,83.3
6,,,100.0
7,,,116.7
8,,,133.3
9,,,150.0
10,,,166.7
11,,,183.3
12,,,200.0
13,,,216.6
14,,,233.3
15,,,250.0
16,,,266.6
17,,,285.0
18,,,303.2
19,,,320.4
20,,,337.0
21,,,353.7
22,,,370.4
23,,,387.0
24,,,403.7
25,,,420.4
26,,,437.0
27,,,453.7
28,,,470.4
29,,,487.0
30,,,503.7
31,,,520.3
32,,,537.0
33,,,553.7
34,,,570.3
35,,,587.0
36,,,603.7
37,,,620.3
38,,,629.3
39,,,646.3
40,,,663.8
41,,,679.8
42,811.0,364.0,697.7
43,814.0,363.0,714.6
44,,,732.3
45,,,748.2
46,814.0,360.0,766.2
47,,,782.3
48,786.0,318.0,800.3
49,,,816.7
50,818.0,373.0,834.6
51,821.0,365.0,851.2
52,864.0,387.0,868.1
53,858.0,385.0,884.8
54,841.0,384.0,901.8
55,848.0,384.0,918.4
56,847.0,388.0,935.1
57,853.0,384.0,951.8
58,846.0,386.0,968.4
59,849.0,399.0,985.1
60,1001.0,385.0,1001.7
61,1054.0,386.0,1018.4
62,1043.0,358.0,1035.1
63,1071.0,379.0,1051.7
64,1062.0,384.0,1068.4
65,1066.0,375.0,1085.1
66,1057.0,386.0,1101.8
67,1064.0,385.0,1118.4
68,1071.0,381.0,1135.1
69,1067.0,385.0,1151.8
70,1060.0,387.0,1168.4
71,1057.0,381.0,1185.1
72,1060.0,390.0,1201.8
73,1071.0,389.0,1218.4
74,1062.0,380.0,1235.1
75,1077.0,389.0,1251.8
76,1064.0,387.0,1268.4
77,1114.0,385.0,1285.1
78,,,1301.8
79,1094.0,390.0,1318.4
80,1093.0,388.0,1335.1
81,1105.0,397.0,1351.8
82,1079.0,386.0,1368.4
83,1092.0,388.0,1385.1
84,1093.0,388.0,1401.8
85,1084.0,398.0,1418.4
86,1099.0,391.0,1435.2
87,1082.0,390.0,1451.8
88,1093.0,386.0,1468.4
89,1090.0,394.0,1485.1
90,1094.0,379.0,1501.8
91,941.0,372.0,1518.4
92,886.0,361.0,1535.1
93,882.0,387.0,1551.6
94,875.0,377.0,1568.3
95,881.0,369.0,1584.9
96,877.0,381.0,1601.6
97,878.0,383.0,1618.2
98,882.0,378.0,1634.9
99,883.0,380.0,1651.6
100,879.0,381.0,1668.2
101,878.0,381.0,1684.9
102,886.0,378.0,1701.6
103,880.0,377.0,1718.2
104,889.0,383.0,1734.8
105,875.0,388.0,1751.5
106,876.0,381.0,1768.2
107,882.0,385.0,1784.9
108,877.0,386.0,1801.5
109,968.0,465.0,1818.2
110,1216.0,988.0,1834.8
111,,,1851.5
112,,,1868.1
113,,,1884.8
114,,,1901.5
115,,,1918.1
116,,,1934.8
117,,,1951.5
118,,,1968.1
119,,,1984.8
120,,,2001.4
121,,,2018.1
122,,,2035.0
123,,,2052.0
124,,,2069.6
125,,,2086.8
126,,,2104.2
127,,,2121.2
128,,,2138.3
129,,,2155.3
130,,,2172.3
131,,,2189.6
132,,,2207.1
133,,,2224.4
134,,,2241.5
135,,,2258.8
136,,,2276.0
137,,,2292.9
138,,,2309.8
139,,,2326.5
140,,,2343.2
141,,,2359.8
142,,,2376.5
143,,,2393.2
144,,,2409.8
145,,,2426.5
146,,,2443.2
147,,,2459.8
148,,,2476.5
149,,,2493.2
150,,,2509.8
