,x,y,times
0,,,0.0
1,,,16.6
2,,,33.3
3,,,50.0
4,,,66.6
5,,,83.3
6,,,100.0
7,,,116.6
8,,,133.3
9,,,150.0
10,,,166.6
11,,,183.3
12,,,199.9
13,,,216.6
14,,,233.3
15,,,249.9
16,,,266.6
17,,,283.3
18,,,299.9
19,,,316.6
20,,,333.3
21,,,349.9
22,,,366.6
23,,,383.3
24,,,399.9
25,,,416.6
26,,,433.3
27,,,449.9
28,,,466.6
29,,,483.3
30,,,499.9
31,,,516.6
32,,,533.3
33,,,549.4
34,,,567.2
35,,,583.9
36,,,600.6
37,,,617.2
38,,,633.9
39,,,650.6
40,,,667.2
41,,,683.9
42,,,700.6
43,,,717.2
44,,,733.9
45,,,750.6
46,,,767.2
47,,,783.9
48,,,800.6
49,,,817.2
50,,,833.9
51,,,850.5
52,,,867.2
53,,,883.9
54,,,900.5
55,,,917.2
56,,,933.9
57,,,950.5
58,,,967.2
59,,,983.9
60,,,1000.5
61,,,1017.2
62,,,1033.9
63,,,1045.5
64,,,1062.2
65,,,1078.8
66,,,1095.5
67,,,1112.2
68,,,1128.8
69,,,1145.5
70,,,1162.2
71,1488.0,517.0,1165.6
72,,,1183.8
73,,,1200.4
74,,,1217.1
75,,,1233.8
76,,,1250.4
77,,,1267.1
78,,,1283.8
79,,,1300.4
80,,,1317.1
81,,,1333.8
82,,,1350.4
83,,,1367.1
84,,,1383.8
85,,,1392.6
86,1467.0,565.0,1410.9
87,1256.0,448.0,1428.8
88,,,1445.5
89,,,1462.2
90,,,1478.8
91,,,1495.5
92,,,1512.2
93,,,1528.8
94,,,1545.5
95,,,1562.2
96,,,1578.8
97,,,1595.5
98,,,1612.2
99,,,1628.8
100,,,1632.2
101,,,1650.0
102,,,1668.4
103,,,1685.2
104,913.0,293.0,1702.8
105,890.0,239.0,1720.7
106,926.0,227.0,1738.4
107,926.0,223.0,1755.9
108,942.0,204.0,1773.7
109,915.0,258.0,1791.1
110,925.0,239.0,1808.7
111,684.0,540.0,1826.9
112,588.0,574.0,1844.9
113,621.0,480.0,1862.9
114,608.0,502.0,1880.7
115,608.0,520.0,1898.8
116,581.0,496.0,1916.6
117,633.0,489.0,1934.5
118,873.0,337.0,1952.2
119,933.0,301.0,1970.2
120,893.0,370.0,1988.5
121,898.0,339.0,2005.1
122,921.0,345.0,2021.7
123,915.0,352.0,2038.4
124,949.0,277.0,2055.1
125,930.0,310.0,2071.7
126,953.0,255.0,2088.4
127,944.0,277.0,2105.1
128,926.0,329.0,2121.7
129,874.0,415.0,2138.4
130,854.0,435.0,2155.1
131,945.0,293.0,2171.7
132,904.0,355.0,2188.4
133,933.0,357.0,2205.1
134,814.0,280.0,2221.7
135,792.0,315.0,2238.4
136,808.0,371.0,2255.1
137,777.0,307.0,2271.7
138,817.0,235.0,2288.4
139,795.0,278.0,2305.1
140,845.0,320.0,2321.7
141,816.0,244.0,2338.4
142,783.0,322.0,2355.1
143,790.0,333.0,2371.7
144,785.0,353.0,2388.4
145,779.0,320.0,2405.1
146,813.0,329.0,2421.7
147,739.0,242.0,2438.4
148,692.0,401.0,2455.1
149,768.0,393.0,2471.7
150,760.0,373.0,2488.3
151,737.0,316.0,2505.0
152,717.0,261.0,2521.7
153,659.0,371.0,2538.3
154,770.0,465.0,2555.0
155,752.0,269.0,2571.7
156,724.0,256.0,2588.3
157,731.0,279.0,2605.0
158,726.0,367.0,2621.7
159,723.0,241.0,2638.3
160,731.0,472.0,2655.0
161,704.0,369.0,2671.7
162,746.0,305.0,2688.3
163,712.0,303.0,2705.0
164,750.0,189.0,2721.7
165,733.0,181.0,2738.3
166,741.0,187.0,2755.0
167,725.0,192.0,2771.6
168,729.0,185.0,2788.3
169,740.0,189.0,2805.0
170,735.0,185.0,2821.6
171,751.0,179.0,2838.3
172,722.0,194.0,2855.0
173,736.0,181.0,2871.6
174,745.0,186.0,2888.3
175,745.0,190.0,2905.0
176,743.0,183.0,2921.6
177,729.0,210.0,2938.3
178,748.0,174.0,2955.0
179,729.0,216.0,2971.6
180,743.0,223.0,2988.4
181,730.0,211.0,3005.1
182,729.0,213.0,3021.7
183,724.0,220.0,3038.4
184,710.0,231.0,3055.0
185,715.0,242.0,3071.7
186,736.0,239.0,3088.4
187,722.0,265.0,3105.0
188,731.0,239.0,3121.7
189,712.0,226.0,3138.4
190,732.0,219.0,3155.1
191,712.0,245.0,3171.7
192,731.0,227.0,3188.4
193,720.0,241.0,3205.0
194,764.0,218.0,3221.7
195,751.0,194.0,3238.4
196,765.0,220.0,3255.0
197,722.0,261.0,3271.7
198,748.0,211.0,3288.4
199,744.0,208.0,3305.0
200,752.0,210.0,3321.7
201,742.0,218.0,3338.3
202,747.0,206.0,3355.0
203,752.0,197.0,3371.7
204,748.0,187.0,3388.3
205,759.0,197.0,3405.0
206,756.0,189.0,3421.7
207,755.0,207.0,3438.3
208,747.0,205.0,3455.0
209,752.0,235.0,3471.7
210,858.0,231.0,3488.3
211,907.0,200.0,3505.0
212,908.0,186.0,3521.6
213,802.0,339.0,3538.3
214,938.0,179.0,3555.0
215,932.0,221.0,3571.6
216,926.0,188.0,3588.3
217,917.0,221.0,3605.0
218,943.0,186.0,3621.6
219,926.0,213.0,3638.3
220,877.0,266.0,3654.9
221,920.0,233.0,3671.6
222,927.0,216.0,3688.3
223,915.0,222.0,3705.0
224,986.0,223.0,3721.6
225,1039.0,218.0,3738.3
226,1003.0,211.0,3754.9
227,1021.0,199.0,3771.6
228,1036.0,225.0,3788.3
229,1016.0,198.0,3804.9
230,1021.0,236.0,3821.6
231,998.0,243.0,3838.3
232,1041.0,201.0,3854.9
233,950.0,297.0,3871.6
234,1029.0,194.0,3888.3
235,991.0,224.0,3904.9
236,1023.0,205.0,3921.6
237,1008.0,232.0,3938.3
238,999.0,210.0,3954.9
239,945.0,299.0,3971.6
240,1006.0,231.0,3988.4
241,986.0,228.0,4005.0
242,1012.0,194.0,4021.7
243,1012.0,202.0,4038.4
244,998.0,221.0,4055.0
245,1008.0,231.0,4071.7
246,981.0,238.0,4088.4
247,1021.0,231.0,4105.0
248,1007.0,177.0,4121.7
249,999.0,193.0,4138.4
250,1029.0,216.0,4155.0
251,999.0,210.0,4171.7
252,991.0,197.0,4188.4
253,984.0,211.0,4205.0
254,993.0,250.0,4221.7
255,988.0,215.0,4238.4
256,1008.0,230.0,4255.0
257,996.0,237.0,4271.7
258,974.0,225.0,4288.4
259,1005.0,253.0,4305.0
260,910.0,370.0,4321.7
261,1030.0,228.0,4338.4
262,1041.0,229.0,4355.0
263,1013.0,258.0,4371.7
264,1013.0,249.0,4388.4
265,1007.0,233.0,4405.0
266,953.0,307.0,4421.7
267,1007.0,282.0,4438.4
268,1022.0,246.0,4455.0
269,1030.0,222.0,4471.7
270,1015.0,265.0,4488.4
271,1013.0,236.0,4504.9
272,1004.0,232.0,4521.6
273,992.0,253.0,4538.3
274,987.0,257.0,4554.9
275,1013.0,266.0,4571.6
276,1016.0,234.0,4588.3
277,1023.0,226.0,4604.9
278,962.0,275.0,4621.6
279,1016.0,209.0,4638.2
280,1004.0,200.0,4654.9
281,1022.0,211.0,4671.6
282,1021.0,205.0,4688.2
283,1005.0,201.0,4704.9
284,1017.0,192.0,4721.6
285,1020.0,195.0,4738.3
286,933.0,314.0,4754.9
287,1011.0,211.0,4771.5
288,1017.0,184.0,4788.3
289,1007.0,214.0,4804.9
290,1003.0,209.0,4821.5
291,991.0,260.0,4838.2
292,1021.0,187.0,4854.9
