,x,y,times
0,983.0,238.0,0.0
1,958.0,224.0,16.7
2,940.0,234.0,33.3
3,908.0,245.0,50.0
4,931.0,247.0,66.7
5,942.0,205.0,83.3
6,900.0,248.0,100.1
7,874.0,294.0,116.7
8,940.0,228.0,133.3
9,910.0,227.0,150.0
10,885.0,236.0,166.7
11,,,183.3
12,,,200.0
13,922.0,553.0,216.7
14,910.0,519.0,233.3
15,,,250.0
16,767.0,790.0,266.7
17,889.0,195.0,283.3
18,863.0,209.0,300.0
19,797.0,254.0,316.7
20,833.0,226.0,333.3
21,844.0,236.0,350.0
22,,,365.8
23,792.0,280.0,383.3
24,857.0,225.0,400.0
25,,,416.7
26,817.0,246.0,433.3
27,776.0,220.0,450.0
28,774.0,234.0,466.6
29,835.0,229.0,483.3
30,762.0,231.0,500.0
31,782.0,222.0,517.2
32,781.0,198.0,533.8
33,776.0,222.0,550.5
34,829.0,235.0,567.2
35,762.0,231.0,583.8
36,798.0,221.0,600.5
37,852.0,203.0,617.2
38,777.0,230.0,633.8
39,824.0,209.0,650.5
40,817.0,215.0,667.2
41,786.0,216.0,683.8
42,791.0,226.0,700.5
43,777.0,242.0,717.2
44,770.0,260.0,733.8
45,488.0,1033.0,750.5
46,604.0,1277.0,767.2
47,766.0,1079.0,783.8
48,830.0,1258.0,800.5
49,776.0,1140.0,817.2
50,,,833.8
51,655.0,1330.0,850.5
52,714.0,1183.0,867.2
53,636.0,1140.0,883.8
54,708.0,1145.0,900.5
55,830.0,923.0,917.1
56,629.0,1252.0,933.8
57,700.0,1050.0,950.5
58,,,967.1
59,804.0,1340.0,983.8
60,718.0,1195.0,1000.5
61,754.0,1221.0,1017.1
62,876.0,1283.0,1033.8
63,665.0,1217.0,1050.5
64,559.0,1230.0,1067.1
65,682.0,982.0,1083.8
66,837.0,1353.0,1100.5
67,681.0,1327.0,1117.1
68,1026.0,849.0,1133.8
69,,,1150.5
70,932.0,1131.0,1167.1
71,928.0,892.0,1183.8
72,956.0,1043.0,1200.5
73,,,1217.2
74,,,1233.8
75,,,1250.4
76,1396.0,673.0,1267.1
77,1315.0,1004.0,1283.8
78,1030.0,1042.0,1300.4
79,1120.0,978.0,1317.1
80,1096.0,957.0,1333.8
81,898.0,931.0,1350.4
82,917.0,1181.0,1367.6
83,979.0,945.0,1384.8
84,1222.0,802.0,1402.2
85,,,1419.0
86,,,1436.5
87,,,1454.2
88,,,1471.7
89,,,1489.4
90,974.0,821.0,1507.0
91,1118.0,598.0,1523.6
92,949.0,735.0,1540.3
93,1179.0,634.0,1556.9
94,1036.0,758.0,1573.6
95,1061.0,738.0,1590.3
96,1155.0,629.0,1606.9
97,1085.0,726.0,1623.6
98,1144.0,699.0,1640.5
99,,,1657.0
100,,,1674.6
101,861.0,319.0,1691.2
102,763.0,266.0,1707.9
103,786.0,295.0,1724.5
104,841.0,287.0,1741.2
105,805.0,238.0,1757.9
106,778.0,279.0,1774.5
107,,,1791.2
108,826.0,686.0,1807.9
109,840.0,240.0,1824.5
110,769.0,229.0,1841.2
111,780.0,245.0,1857.9
112,788.0,231.0,1874.5
113,765.0,238.0,1891.3
114,773.0,230.0,1908.0
115,767.0,242.0,1924.6
116,836.0,202.0,1941.3
117,777.0,230.0,1958.0
118,767.0,236.0,1974.6
119,795.0,230.0,1991.3
120,781.0,225.0,2007.9
121,806.0,255.0,2024.6
122,625.0,1254.0,2041.3
123,768.0,1056.0,2057.9
124,958.0,1165.0,2074.6
125,736.0,1147.0,2091.3
126,586.0,1195.0,2107.9
127,755.0,1132.0,2124.6
128,734.0,1191.0,2141.3
129,826.0,1369.0,2157.9
130,958.0,1021.0,2174.6
131,761.0,1135.0,2191.3
132,823.0,1004.0,2207.9
133,618.0,1285.0,2224.6
134,589.0,1285.0,2241.3
135,696.0,1187.0,2257.9
136,731.0,1145.0,2274.6
137,741.0,1081.0,2291.2
138,560.0,1171.0,2307.9
139,603.0,1200.0,2324.6
140,799.0,1071.0,2341.2
141,935.0,1048.0,2357.9
142,806.0,1038.0,2374.6
143,715.0,1102.0,2391.2
144,805.0,1012.0,2407.9
145,813.0,1116.0,2424.5
146,625.0,1268.0,2441.2
147,783.0,990.0,2457.9
148,728.0,1208.0,2474.5
149,811.0,931.0,2491.3
150,802.0,1119.0,2507.9
151,397.0,1245.0,2524.5
152,595.0,1084.0,2541.2
153,673.0,1225.0,2557.9
154,582.0,1353.0,2574.5
155,626.0,1306.0,2591.2
156,974.0,1130.0,2607.9
157,,,2624.5
158,1337.0,742.0,2641.2
159,1114.0,899.0,2657.9
160,1096.0,680.0,2674.5
161,1059.0,806.0,2691.2
162,543.0,1225.0,2707.9
163,1105.0,687.0,2724.5
164,1284.0,810.0,2741.2
165,929.0,1248.0,2757.9
166,1162.0,630.0,2774.5
167,1009.0,731.0,2791.2
168,902.0,1213.0,2807.8
169,1093.0,931.0,2824.5
170,839.0,963.0,2841.2
171,,,2857.8
172,1073.0,820.0,2874.5
173,1084.0,868.0,2891.2
174,1065.0,896.0,2907.9
175,,,2924.6
176,797.0,1318.0,2941.2
177,1102.0,1013.0,2957.9
178,,,2974.6
179,,,2991.3
180,,,3007.9
181,,,3024.6
182,,,3041.3
183,1029.0,1007.0,3057.9
184,1039.0,772.0,3074.6
185,1125.0,699.0,3091.2
186,1228.0,802.0,3107.9
187,1045.0,1048.0,3124.6
188,1159.0,752.0,3141.3
189,1142.0,623.0,3157.9
190,1139.0,825.0,3174.6
191,1080.0,761.0,3191.3
192,,,3207.1
193,,,3224.6
194,1587.0,1006.0,3241.4
195,,,3258.1
196,,,3274.7
197,,,3291.4
198,,,3308.1
199,,,3324.7
200,,,3341.4
201,,,3358.1
202,,,3374.7
203,,,3391.4
204,,,3408.0
205,,,3424.7
206,,,3441.3
207,,,3458.0
208,,,3474.7
209,,,3491.5
210,,,3508.2
211,,,3524.3
212,792.0,1355.0,3541.8
213,,,3558.6
214,713.0,1240.0,3575.3
215,,,3592.0
216,774.0,1134.0,3608.9
217,697.0,1069.0,3625.7
218,,,3641.7
219,757.0,960.0,3659.2
220,790.0,934.0,3675.9
221,701.0,1202.0,3692.6
222,,,3709.2
223,793.0,311.0,3725.9
224,758.0,300.0,3742.7
225,720.0,337.0,3759.2
226,769.0,308.0,3775.9
227,759.0,298.0,3792.6
228,779.0,292.0,3809.2
229,795.0,276.0,3825.9
230,699.0,370.0,3842.6
231,768.0,323.0,3859.2
232,769.0,311.0,3875.9
233,753.0,251.0,3892.5
234,761.0,238.0,3909.2
235,778.0,243.0,3925.9
236,762.0,233.0,3942.5
237,761.0,235.0,3959.2
238,752.0,250.0,3975.8
239,763.0,234.0,3992.5
240,761.0,228.0,4009.2
241,745.0,229.0,4025.8
242,778.0,227.0,4042.5
243,766.0,231.0,4059.2
244,765.0,225.0,4075.8
245,762.0,237.0,4092.5
246,761.0,232.0,4109.2
247,758.0,235.0,4125.8
248,762.0,223.0,4142.5
249,755.0,226.0,4159.2
250,771.0,236.0,4175.8
251,754.0,247.0,4192.5
252,770.0,215.0,4209.1
253,760.0,208.0,4225.8
254,761.0,210.0,4242.5
255,774.0,207.0,4259.1
256,768.0,217.0,4275.8
257,760.0,222.0,4292.5
258,769.0,234.0,4309.1
259,760.0,185.0,4325.8
260,765.0,231.0,4342.5
261,792.0,220.0,4359.1
262,769.0,212.0,4375.8
263,762.0,216.0,4392.5
264,781.0,208.0,4409.2
265,758.0,243.0,4425.9
266,785.0,227.0,4442.6
267,783.0,237.0,4459.3
268,782.0,212.0,4475.9
269,710.0,368.0,4492.6
270,,,4509.3
271,813.0,548.0,4525.9
272,720.0,613.0,4542.6
273,673.0,549.0,4559.3
274,,,4575.9
275,808.0,624.0,4592.6
276,560.0,1019.0,4609.3
277,760.0,601.0,4625.9
278,464.0,713.0,4642.6
279,,,4659.3
280,797.0,1264.0,4675.9
281,,,4692.6
282,612.0,1309.0,4709.3
283,719.0,1238.0,4725.9
284,968.0,1245.0,4742.6
285,710.0,1225.0,4759.3
286,689.0,1043.0,4775.9
287,685.0,1231.0,4792.6
288,731.0,1277.0,4809.3
289,643.0,1294.0,4825.9
290,752.0,1183.0,4842.6
291,618.0,1267.0,4859.3
292,691.0,1023.0,4875.9
293,590.0,1219.0,4892.6
294,736.0,1153.0,4909.3
295,647.0,1277.0,4925.9
296,831.0,1051.0,4942.5
297,,,4959.2
298,1136.0,766.0,4975.9
299,902.0,1229.0,4992.5
300,699.0,1054.0,5009.2
301,1032.0,817.0,5025.9
302,658.0,1208.0,5042.5
303,602.0,1198.0,5059.2
304,759.0,852.0,5075.9
305,1001.0,550.0,5092.5
306,851.0,856.0,5109.2
307,817.0,1014.0,5125.9
308,1233.0,863.0,5142.5
309,1097.0,669.0,5159.2
310,1116.0,660.0,5175.9
311,1129.0,890.0,5192.5
312,1225.0,772.0,5209.2
313,1092.0,769.0,5225.9
314,1222.0,761.0,5242.5
315,1298.0,776.0,5259.2
316,1012.0,753.0,5275.9
317,1056.0,814.0,5292.5
318,1095.0,730.0,5309.2
319,1162.0,844.0,5325.9
320,940.0,1202.0,5342.5
321,1217.0,756.0,5359.2
322,,,5375.9
323,,,5392.5
