,x,y,times
0,953,301,0.0
1,945,305,16.7
2,955,279,33.3
3,954,257,50.0
4,909,200,66.7
5,899,243,83.3
6,897,234,100.0
7,899,226,116.7
8,892,238,133.3
9,901,233,150.0
10,895,224,166.7
11,909,225,183.3
12,898,222,200.0
13,899,242,216.7
14,898,238,233.3
15,1018,169,250.0
16,1095,175,266.7
17,1097,164,283.3
18,1107,153,300.0
19,1094,167,316.7
20,1108,148,333.3
21,1098,177,350.0
22,1103,177,366.6
23,1093,163,383.3
24,1093,145,400.0
25,1093,163,416.6
26,1105,170,433.3
27,1086,168,450.0
28,1088,164,466.6
29,1112,157,483.3
30,1161,161,500.0
31,1143,164,516.6
32,1158,141,533.3
33,1147,173,550.0
34,1168,154,566.6
35,1156,161,583.3
36,1160,144,599.9
37,1157,166,616.6
38,1174,173,633.2
39,1153,171,649.9
40,1154,167,666.6
41,1151,170,683.3
42,1171,169,699.9
43,1154,170,716.6
44,1149,169,733.4
45,1147,171,750.0
46,1143,173,766.7
47,1161,168,783.4
48,1170,162,800.0
49,1158,167,816.7
50,1140,178,833.4
51,1152,174,850.0
52,1164,160,866.7
53,1142,167,883.4
54,1141,176,900.0
55,1167,174,916.7
56,1146,167,933.4
57,1146,161,950.0
58,1137,177,966.7
59,1148,153,983.3
60,1159,152,1000.0
61,1136,186,1016.7
62,1141,166,1033.3
63,1146,173,1050.0
64,1137,173,1066.7
65,1159,163,1083.3
66,1125,191,1100.0
67,957,205,1116.7
68,971,211,1133.3
69,951,227,1150.0
70,958,227,1166.7
71,969,216,1183.3
