,x,y,times
0,968.0,299.0,0.0
1,955.0,315.0,16.7
2,915.0,249.0,33.5
3,943.0,245.0,50.2
4,925.0,242.0,66.8
5,927.0,238.0,83.5
6,946.0,240.0,100.2
7,951.0,238.0,116.8
8,949.0,252.0,133.5
9,955.0,240.0,150.1
10,941.0,252.0,166.8
11,926.0,245.0,183.5
12,929.0,243.0,200.1
13,928.0,249.0,216.8
14,931.0,256.0,233.5
15,938.0,255.0,250.2
16,935.0,254.0,266.8
17,927.0,255.0,283.5
18,961.0,269.0,300.1
19,1036.0,414.0,316.8
20,1032.0,424.0,333.4
21,1035.0,422.0,350.1
22,1036.0,422.0,366.8
23,1030.0,418.0,383.4
24,1047.0,425.0,400.1
25,1034.0,431.0,416.8
26,1037.0,410.0,433.4
27,1032.0,424.0,450.1
28,1039.0,423.0,466.8
29,1031.0,417.0,483.4
30,1031.0,422.0,500.1
31,1033.0,427.0,516.7
32,1037.0,420.0,533.6
33,1040.0,415.0,550.2
34,1040.0,409.0,566.8
35,1034.0,431.0,583.5
36,1034.0,411.0,600.2
37,1025.0,412.0,616.9
38,1037.0,419.0,633.5
39,1045.0,417.0,650.2
40,1028.0,401.0,666.9
41,1044.0,401.0,683.5
42,968.0,318.0,700.2
43,938.0,247.0,716.8
44,932.0,252.0,733.5
45,933.0,244.0,750.2
46,935.0,238.0,766.8
47,931.0,250.0,783.5
48,936.0,237.0,800.2
49,932.0,242.0,816.8
50,940.0,233.0,833.5
51,929.0,238.0,850.2
52,927.0,241.0,866.8
53,945.0,241.0,883.5
54,940.0,248.0,900.1
55,937.0,246.0,916.8
56,944.0,229.0,933.5
57,931.0,243.0,950.1
58,937.0,250.0,966.8
59,917.0,233.0,983.5
60,935.0,244.0,1000.1
61,931.0,238.0,1016.8
62,931.0,245.0,1033.4
63,926.0,250.0,1050.2
64,942.0,243.0,1066.8
65,933.0,243.0,1083.5
66,936.0,253.0,1100.2
67,970.0,286.0,1116.8
68,1031.0,393.0,1133.5
69,1031.0,445.0,1150.2
70,1036.0,441.0,1166.8
71,1043.0,444.0,1183.5
72,1044.0,432.0,1200.2
73,1043.0,442.0,1216.8
74,1038.0,438.0,1233.5
75,1046.0,438.0,1250.2
76,1046.0,444.0,1266.8
77,1039.0,453.0,1283.5
78,1038.0,439.0,1300.2
79,1040.0,445.0,1316.8
80,1030.0,433.0,1333.5
81,1042.0,438.0,1350.1
82,1028.0,435.0,1366.8
83,1046.0,433.0,1383.5
84,1050.0,428.0,1400.1
85,1036.0,429.0,1416.8
86,1037.0,426.0,1433.5
87,1035.0,409.0,1450.1
88,1043.0,428.0,1466.8
89,1038.0,434.0,1483.5
90,1050.0,431.0,1500.1
91,1038.0,451.0,1516.8
92,1038.0,432.0,1533.4
93,1044.0,447.0,1550.2
94,1043.0,437.0,1567.0
95,1052.0,427.0,1583.6
96,1045.0,437.0,1600.2
97,1057.0,449.0,1616.9
98,1032.0,433.0,1633.6
99,1034.0,448.0,1650.3
100,1137.0,527.0,1666.9
101,1185.0,637.0,1683.6
102,1185.0,613.0,1700.3
103,1183.0,633.0,1716.9
104,1183.0,624.0,1733.6
105,1188.0,637.0,1750.3
106,1179.0,639.0,1767.0
107,1183.0,635.0,1783.6
108,1183.0,633.0,1800.3
109,1189.0,643.0,1817.0
110,1176.0,629.0,1833.6
111,1192.0,640.0,1850.3
112,1191.0,640.0,1867.0
113,1181.0,641.0,1883.7
114,1183.0,627.0,1900.3
115,1185.0,629.0,1917.0
116,1179.0,643.0,1933.7
117,1178.0,638.0,1950.3
118,1186.0,628.0,1967.1
119,1197.0,643.0,1983.7
120,962.0,660.0,2000.3
121,670.0,693.0,2017.0
122,603.0,662.0,2033.7
123,596.0,659.0,2050.3
124,582.0,705.0,2066.8
125,595.0,673.0,2083.5
126,589.0,657.0,2100.1
127,,,2116.8
128,596.0,691.0,2133.5
129,582.0,712.0,2150.1
130,590.0,670.0,2166.7
131,583.0,682.0,2183.4
132,585.0,666.0,2200.1
133,591.0,672.0,2216.8
134,590.0,679.0,2233.4
135,576.0,687.0,2250.1
136,486.0,688.0,2266.7
137,457.0,734.0,2283.5
138,453.0,716.0,2300.1
139,458.0,726.0,2316.7
140,444.0,719.0,2333.4
141,477.0,725.0,2350.1
142,718.0,500.0,2366.8
143,902.0,352.0,2383.4
144,933.0,368.0,2400.0
145,934.0,337.0,2416.7
146,954.0,328.0,2433.4
147,945.0,336.0,2450.0
148,955.0,351.0,2466.7
149,948.0,342.0,2483.4
150,948.0,350.0,2500.0
151,943.0,346.0,2516.7
152,953.0,342.0,2533.4
153,944.0,356.0,2550.0
