,x,y,times
0,972.0,286.0,0.0
1,937.0,279.0,16.7
2,963.0,270.0,33.3
3,952.0,269.0,49.9
4,951.0,269.0,66.6
5,942.0,264.0,83.2
6,950.0,273.0,99.9
7,953.0,272.0,116.6
8,949.0,269.0,133.2
9,955.0,267.0,149.9
10,957.0,274.0,166.5
11,956.0,266.0,183.2
12,964.0,263.0,199.9
13,960.0,268.0,216.5
14,953.0,262.0,233.2
15,956.0,259.0,249.9
16,939.0,223.0,266.5
17,941.0,221.0,283.2
18,933.0,212.0,299.8
19,939.0,216.0,316.5
20,934.0,222.0,333.2
21,946.0,232.0,349.8
22,942.0,222.0,366.5
23,937.0,218.0,383.1
24,941.0,237.0,399.8
25,937.0,213.0,416.5
26,930.0,219.0,433.1
27,939.0,213.0,449.8
28,932.0,229.0,466.4
29,949.0,219.0,483.1
30,932.0,225.0,499.8
31,931.0,220.0,516.4
32,933.0,215.0,533.4
33,940.0,208.0,550.1
34,934.0,216.0,566.8
35,950.0,216.0,583.4
36,1096.0,261.0,600.1
37,1076.0,267.0,616.8
38,1084.0,260.0,633.4
39,1080.0,264.0,650.1
40,1085.0,264.0,666.8
41,1091.0,270.0,683.4
42,1087.0,262.0,700.1
43,1087.0,269.0,716.8
44,1124.0,290.0,733.4
45,1159.0,295.0,750.1
46,1138.0,312.0,766.8
47,1150.0,305.0,783.4
48,1126.0,302.0,800.1
49,1161.0,301.0,816.8
50,1159.0,311.0,833.4
51,1161.0,297.0,850.1
52,1152.0,309.0,866.8
53,1153.0,300.0,883.4
54,1149.0,298.0,900.1
55,1148.0,295.0,916.7
56,1154.0,305.0,933.4
57,1153.0,301.0,950.1
58,1154.0,296.0,966.8
59,1148.0,311.0,983.4
60,1153.0,307.0,1000.1
61,1142.0,292.0,1016.7
62,1150.0,295.0,1033.4
63,1160.0,304.0,1050.0
64,1171.0,307.0,1066.7
65,1177.0,311.0,1083.3
66,1163.0,313.0,1100.0
67,1183.0,309.0,1116.7
68,1166.0,310.0,1133.3
69,1171.0,297.0,1150.0
70,1148.0,312.0,1166.6
71,1176.0,327.0,1183.3
72,,,1200.0
73,,,1216.6
74,,,1233.3
75,,,1250.0
76,,,1266.6
77,,,1283.3
78,1180.0,1291.0,1299.9
79,1258.0,1339.0,1316.6
80,1430.0,1318.0,1333.3
81,1196.0,766.0,1350.0
82,1202.0,769.0,1366.6
83,1202.0,774.0,1383.3
84,1197.0,774.0,1400.0
85,1223.0,775.0,1416.6
86,1196.0,756.0,1433.3
87,,,1448.7
88,920.0,215.0,1466.6
89,950.0,216.0,1483.3
90,945.0,220.0,1500.0
91,945.0,224.0,1516.6
92,943.0,226.0,1533.3
93,935.0,228.0,1550.0
94,951.0,230.0,1566.7
95,946.0,230.0,1583.4
96,934.0,226.0,1600.1
97,941.0,233.0,1616.7
98,947.0,231.0,1633.4
99,934.0,228.0,1650.1
100,940.0,220.0,1666.7
101,937.0,0.0,1683.4
102,945.0,230.0,1700.1
103,944.0,217.0,1716.7
104,940.0,222.0,1733.4
105,947.0,228.0,1750.1
106,947.0,219.0,1766.7
107,936.0,230.0,1783.4
108,943.0,226.0,1800.1
109,944.0,221.0,1816.7
110,1081.0,257.0,1833.4
111,1086.0,263.0,1850.1
112,1096.0,265.0,1866.7
113,1093.0,248.0,1883.4
114,1085.0,272.0,1900.1
115,1082.0,260.0,1916.7
116,1086.0,261.0,1933.4
117,1089.0,264.0,1950.1
118,1080.0,271.0,1966.7
119,1191.0,320.0,1983.4
120,1149.0,303.0,2000.1
121,1171.0,308.0,2016.8
122,1166.0,300.0,2033.4
123,1169.0,302.0,2050.1
124,1172.0,301.0,2066.6
125,1159.0,307.0,2083.3
126,1164.0,303.0,2100.0
127,1167.0,306.0,2116.6
128,1158.0,313.0,2133.3
129,1158.0,306.0,2150.0
130,1174.0,303.0,2166.6
131,1165.0,307.0,2183.3
132,1171.0,313.0,2200.0
133,1161.0,298.0,2216.6
134,1157.0,300.0,2233.3
135,1160.0,301.0,2249.9
136,1170.0,331.0,2266.6
137,1165.0,313.0,2283.3
138,1173.0,302.0,2299.9
139,1169.0,304.0,2316.6
140,1157.0,307.0,2333.2
141,1163.0,320.0,2349.9
142,1161.0,312.0,2366.6
143,1156.0,265.0,2383.2
144,1167.0,303.0,2400.0
145,1170.0,307.0,2416.6
146,1150.0,326.0,2433.2
147,1163.0,318.0,2449.9
148,1162.0,292.0,2466.6
149,1169.0,312.0,2483.2
150,1163.0,309.0,2499.9
151,1169.0,305.0,2516.6
152,1164.0,305.0,2533.2
153,1169.0,312.0,2549.9
154,1176.0,308.0,2566.7
155,1156.0,303.0,2583.3
156,1160.0,304.0,2600.0
157,1170.0,311.0,2616.7
158,1164.0,312.0,2633.3
159,1161.0,310.0,2650.0
160,1152.0,311.0,2666.7
161,1070.0,275.0,2683.3
162,1006.0,229.0,2700.0
163,941.0,233.0,2716.7
164,961.0,228.0,2733.3
165,957.0,233.0,2750.0
166,962.0,239.0,2766.7
167,,,2783.3
168,952.0,10.0,2800.0
169,952.0,229.0,2816.7
