,x,y,times
0,947.0,298.0,0.0
1,945.0,296.0,16.7
2,946.0,320.0,33.4
3,960.0,313.0,50.0
4,948.0,316.0,66.7
5,952.0,309.0,83.4
6,951.0,313.0,100.0
7,956.0,299.0,116.7
8,953.0,315.0,133.3
9,953.0,314.0,150.0
10,957.0,302.0,166.7
11,955.0,313.0,183.3
12,963.0,322.0,200.0
13,954.0,305.0,216.7
14,948.0,326.0,233.3
15,953.0,311.0,250.0
16,954.0,308.0,266.6
17,946.0,309.0,283.3
18,959.0,301.0,300.0
19,952.0,322.0,316.6
20,956.0,308.0,333.3
21,951.0,295.0,350.0
22,949.0,302.0,366.6
23,866.0,366.0,383.3
24,884.0,350.0,400.0
25,875.0,365.0,416.6
26,865.0,364.0,433.3
27,872.0,383.0,450.2
28,865.0,368.0,466.7
29,864.0,355.0,483.4
30,871.0,369.0,500.1
31,861.0,361.0,516.7
32,864.0,366.0,533.4
33,874.0,373.0,550.1
34,864.0,363.0,566.7
35,865.0,377.0,583.4
36,858.0,366.0,600.1
37,860.0,364.0,616.7
38,861.0,370.0,633.4
39,858.0,358.0,650.0
40,858.0,365.0,666.7
41,862.0,366.0,683.4
42,861.0,356.0,700.0
43,856.0,355.0,716.7
44,848.0,384.0,733.4
45,853.0,372.0,750.0
46,859.0,375.0,766.7
47,886.0,394.0,783.4
48,901.0,414.0,800.0
49,900.0,402.0,816.7
50,891.0,420.0,833.4
51,898.0,389.0,850.1
52,897.0,405.0,866.7
53,901.0,401.0,883.3
54,891.0,409.0,900.0
55,885.0,434.0,916.7
56,894.0,502.0,933.3
57,965.0,780.0,950.1
58,,,966.8
59,,,983.4
60,,,1000.1
61,,,1016.7
62,,,1033.4
63,,,1050.1
64,951.0,291.0,1066.8
65,964.0,285.0,1083.4
66,961.0,278.0,1100.1
67,955.0,294.0,1116.7
68,957.0,312.0,1133.4
69,956.0,298.0,1150.1
70,950.0,287.0,1166.7
71,971.0,283.0,1183.4
72,,,1199.2
73,967.0,272.0,1216.8
74,960.0,309.0,1233.4
75,964.0,279.0,1250.1
76,965.0,294.0,1266.8
77,962.0,290.0,1283.4
