,x,y,times
0,,,0.0
1,,,16.7
2,,,33.3
3,,,50.0
4,,,66.7
5,,,83.3
6,,,100.0
7,,,115.3
8,982.0,241.0,133.3
9,,,148.8
10,972.0,234.0,166.7
11,,,182.0
12,988.0,239.0,200.0
13,,,215.5
14,986.0,182.0,233.4
15,,,249.0
16,994.0,175.0,267.0
17,993.0,237.0,283.7
18,984.0,224.0,300.3
19,986.0,243.0,317.0
20,993.0,242.0,333.7
21,1001.0,251.0,350.3
22,1002.0,245.0,367.0
23,976.0,252.0,383.7
24,997.0,243.0,400.3
25,1031.0,246.0,417.0
26,1016.0,240.0,433.7
27,1030.0,252.0,450.3
28,1016.0,259.0,467.0
29,1021.0,240.0,483.7
30,1010.0,252.0,500.3
31,1020.0,253.0,517.1
32,1019.0,260.0,533.7
33,1021.0,249.0,550.4
34,1026.0,262.0,567.1
35,1066.0,323.0,583.7
36,1118.0,389.0,600.4
37,1114.0,349.0,617.1
38,1125.0,356.0,633.8
39,1113.0,341.0,650.4
40,1129.0,363.0,667.1
41,1123.0,362.0,683.8
42,1122.0,351.0,700.4
43,1126.0,352.0,717.1
44,1128.0,351.0,733.8
45,1142.0,350.0,750.4
46,1113.0,363.0,767.1
47,1109.0,370.0,783.8
48,1119.0,357.0,800.4
49,1128.0,364.0,817.1
50,1076.0,361.0,833.8
51,1068.0,388.0,850.4
52,1080.0,372.0,867.1
53,1074.0,375.0,883.8
54,1064.0,351.0,900.4
55,1071.0,385.0,917.1
56,1054.0,372.0,933.8
57,1042.0,376.0,950.4
58,1076.0,377.0,967.1
59,1057.0,375.0,983.8
60,1059.0,374.0,1000.4
61,1061.0,372.0,1017.1
62,1071.0,374.0,1033.6
63,1052.0,362.0,1050.3
64,1069.0,380.0,1067.0
65,1063.0,378.0,1083.6
66,1052.0,367.0,1100.3
67,1020.0,309.0,1117.0
68,1017.0,303.0,1133.6
69,1018.0,314.0,1150.3
70,1004.0,313.0,1167.0
71,1015.0,304.0,1183.6
72,1014.0,289.0,1200.3
73,1019.0,305.0,1216.9
74,1019.0,303.0,1233.6
75,1015.0,293.0,1250.3
76,1016.0,289.0,1266.9
77,1001.0,319.0,1283.6
78,1035.0,318.0,1300.3
79,1014.0,310.0,1316.9
80,1016.0,308.0,1333.6
81,990.0,284.0,1350.3
82,1002.0,290.0,1366.9
83,1009.0,301.0,1383.6
84,994.0,281.0,1400.2
85,1009.0,283.0,1416.9
86,992.0,294.0,1433.6
87,987.0,282.0,1450.3
88,1000.0,288.0,1466.9
89,1002.0,296.0,1483.6
90,1011.0,301.0,1500.3
91,987.0,284.0,1516.9
92,985.0,290.0,1533.7
93,1002.0,287.0,1550.4
94,991.0,297.0,1567.1
95,980.0,276.0,1583.7
96,965.0,272.0,1600.4
97,955.0,259.0,1617.1
98,964.0,266.0,1633.7
99,965.0,284.0,1650.4
100,966.0,269.0,1667.1
101,960.0,273.0,1683.7
102,959.0,267.0,1700.4
103,962.0,277.0,1717.1
104,979.0,252.0,1733.7
105,972.0,258.0,1750.4
106,965.0,249.0,1767.1
107,978.0,244.0,1783.7
108,962.0,261.0,1800.4
109,953.0,237.0,1817.1
110,974.0,249.0,1833.7
111,955.0,247.0,1850.4
112,949.0,246.0,1867.1
113,957.0,260.0,1883.7
114,959.0,263.0,1900.4
115,963.0,263.0,1917.1
116,967.0,256.0,1933.8
117,957.0,262.0,1950.4
118,958.0,262.0,1967.1
119,969.0,256.0,1983.8
120,932.0,300.0,2000.4
121,939.0,270.0,2017.1
122,969.0,271.0,2033.5
123,952.0,275.0,2050.2
124,960.0,294.0,2066.9
125,958.0,287.0,2083.5
126,964.0,293.0,2100.2
127,947.0,288.0,2116.8
128,952.0,277.0,2133.5
129,944.0,277.0,2150.2
130,952.0,287.0,2166.8
131,953.0,280.0,2183.5
132,956.0,290.0,2200.1
133,953.0,297.0,2216.8
134,963.0,303.0,2233.5
135,939.0,271.0,2250.1
136,936.0,264.0,2266.8
137,950.0,286.0,2283.5
138,936.0,270.0,2300.1
139,939.0,261.0,2316.8
140,942.0,278.0,2333.4
141,947.0,276.0,2350.1
142,935.0,281.0,2366.8
143,946.0,278.0,2383.4
144,976.0,292.0,2400.1
145,994.0,312.0,2416.7
146,992.0,303.0,2433.4
147,1002.0,320.0,2450.1
148,997.0,311.0,2466.7
149,998.0,320.0,2483.4
150,989.0,329.0,2500.1
151,1004.0,289.0,2516.7
152,992.0,299.0,2533.4
153,975.0,326.0,2550.2
154,988.0,333.0,2566.9
155,1023.0,340.0,2583.6
156,1013.0,338.0,2600.2
157,1006.0,326.0,2616.9
158,1011.0,335.0,2633.6
159,1010.0,333.0,2650.2
160,997.0,338.0,2666.9
161,999.0,337.0,2683.5
162,1016.0,343.0,2700.2
163,1019.0,344.0,2716.9
164,1019.0,339.0,2733.5
165,1009.0,337.0,2750.2
166,950.0,352.0,2766.9
167,969.0,332.0,2783.5
168,958.0,340.0,2800.2
169,967.0,376.0,2816.9
170,952.0,325.0,2833.5
171,969.0,359.0,2850.2
172,965.0,355.0,2866.9
173,985.0,381.0,2883.5
174,974.0,356.0,2900.2
175,959.0,340.0,2916.8
176,952.0,352.0,2933.5
177,963.0,325.0,2950.2
178,963.0,355.0,2966.8
179,966.0,344.0,2983.5
180,961.0,333.0,3000.2
181,952.0,329.0,3016.8
182,962.0,356.0,3033.5
183,952.0,348.0,3050.3
184,947.0,310.0,3066.9
185,933.0,307.0,3083.5
186,942.0,305.0,3100.2
187,944.0,314.0,3116.9
188,943.0,323.0,3133.6
189,940.0,310.0,3150.2
190,928.0,316.0,3166.8
191,947.0,317.0,3183.6
192,931.0,309.0,3200.2
193,939.0,313.0,3216.8
194,912.0,277.0,3233.6
195,925.0,292.0,3250.2
196,918.0,290.0,3266.8
197,919.0,299.0,3283.5
198,902.0,303.0,3300.2
