,x,y,times
0,,,0.0
1,,,16.7
2,,,33.6
3,,,50.4
4,,,67.0
5,,,83.7
6,,,99.3
7,,,117.1
8,,,132.6
9,,,150.4
10,,,166.2
11,,,184.0
12,,,199.5
13,,,217.3
14,,,233.0
15,,,250.8
16,,,267.5
17,,,284.2
18,,,300.9
19,,,317.5
20,,,334.2
21,,,350.9
22,,,367.8
23,,,384.5
24,,,400.1
25,,,417.8
26,,,433.5
27,,,451.2
28,,,466.7
29,,,484.5
30,,,500.1
31,,,517.8
32,,,533.5
33,,,551.2
34,,,566.7
35,,,584.5
36,,,600.3
37,,,618.1
38,,,633.7
39,,,651.6
40,,,668.2
41,,,684.9
42,,,701.6
43,,,718.3
44,,,734.9
45,,,751.6
46,,,768.4
47,,,785.1
48,,,801.8
49,,,817.3
50,,,835.1
51,,,850.8
52,,,868.6
53,,,884.1
54,,,901.9
55,,,917.5
56,,,935.3
57,,,951.1
58,,,968.8
59,,,985.5
60,,,1002.2
61,,,1018.8
62,,,1035.5
63,,,1052.2
64,,,1068.9
65,,,1084.6
66,,,1102.4
67,,,1119.0
68,,,1134.6
69,,,1152.4
70,,,1168.1
71,,,1185.9
72,,,1201.4
73,,,1219.2
74,,,1235.9
75,,,1252.6
76,,,1268.2
77,,,1285.9
78,,,1301.5
79,,,1319.3
80,,,1335.9
81,,,1352.6
82,,,1369.4
83,,,1385.1
84,,,1402.9
85,,,1419.5
86,,,1436.4
87,,,1453.1
88,,,1469.7
89,,,1485.3
90,,,1503.1
91,,,1518.6
92,,,1536.4
93,,,1553.1
94,,,1568.7
95,,,1586.5
96,,,1602.3
97,,,1620.1
98,,,1636.7
99,,,1653.5
100,,,1670.4
101,,,1687.1
102,,,1704.0
103,,,1720.7
104,,,1737.5
105,,,1754.2
106,,,1771.2
107,,,1786.8
108,,,1804.6
109,,,1820.1
110,,,1837.9
111,,,1853.4
112,,,1871.2
113,,,1886.9
114,,,1904.7
115,,,1920.4
116,,,1938.2
117,,,1954.9
118,,,1971.6
119,,,1988.3
120,,,2005.1
121,,,2021.8
122,,,2038.5
123,,,2055.3
124,,,2072.0
125,,,2088.7
126,,,2104.2
127,,,2122.0
128,,,2137.8
129,,,2155.5
130,,,2171.4
131,,,2189.1
132,,,2204.7
133,,,2222.5
134,,,2238.1
135,,,2255.9
136,,,2271.5
137,,,2289.3
138,,,2305.0
139,,,2322.7
140,,,2338.3
141,,,2356.0
142,,,2371.7
143,,,2389.5
144,,,2405.0
145,,,2422.8
146,,,2439.5
147,,,2456.1
148,,,2472.8
149,,,2489.6
150,,,2505.2
151,,,2523.0
152,,,2538.5
153,,,2556.3
154,,,2571.8
155,,,2589.6
156,,,2605.2
157,,,2623.0
158,,,2638.5
159,,,2656.3
160,,,2671.9
161,,,2689.6
162,,,2706.3
163,,,2722.9
164,,,2739.6
165,,,2756.3
166,,,2773.1
167,,,2789.7
168,,,2806.7
169,,,2823.6
170,,,2840.2
171,,,2855.9
172,,,2873.8
173,,,2889.5
174,,,2907.2
175,,,2922.8
176,,,2940.6
177,,,2956.1
178,,,2973.9
179,,,2989.5
180,,,3007.2
181,,,3022.8
182,,,3040.6
183,,,3056.1
184,,,3074.0
185,,,3089.5
186,,,3107.2
187,,,3124.3
188,,,3141.0
189,,,3157.8
190,,,3174.4
191,,,3191.1
192,,,3208.0
193,,,3223.6
194,,,3241.3
195,,,3257.2
196,,,3275.0
197,,,3290.9
198,,,3308.7
199,,,3324.3
200,,,3342.1
201,,,3357.6
202,,,3375.4
203,,,3391.1
204,,,3408.9
205,,,3424.5
206,,,3442.3
207,,,3458.9
208,,,3475.6
209,,,3492.3
210,,,3508.9
211,,,3525.6
212,,,3542.3
213,,,3558.9
214,,,3575.7
215,,,3592.3
216,,,3609.2
217,,,3625.9
218,,,3642.6
219,,,3659.3
220,,,3676.2
221,,,3692.9
222,,,3709.8
223,,,3726.5
224,,,3743.2
225,,,3759.9
226,,,3776.5
227,,,3793.2
228,,,3809.9
229,,,3826.5
230,,,3843.2
231,,,3859.9
232,,,3876.5
233,,,3893.2
234,,,3909.9
235,,,3926.5
236,,,3943.2
237,,,3959.9
238,,,3976.5
239,,,3993.2
240,,,4009.9
241,,,4026.5
242,,,4043.2
243,,,4059.9
244,,,4076.5
245,,,4093.2
246,,,4109.9
247,,,4126.5
248,,,4143.2
249,,,4159.9
250,,,4176.5
251,,,4193.2
252,,,4209.8
253,,,4226.5
254,,,4243.2
255,,,4259.8
256,,,4276.5
257,,,4293.2
258,,,4309.8
259,,,4326.5
260,,,4342.3
261,,,4358.5
262,,,4375.6
263,,,4392.2
264,,,4409.3
265,,,4425.5
266,,,4442.7
267,,,4459.4
268,,,4476.0
269,,,4492.7
270,,,4526.0
271,,,4559.4
272,,,4592.7
273,,,4626.0
274,,,4642.7
275,,,4659.4
276,,,4676.0
277,,,4692.7
278,,,4709.4
279,,,4726.0
280,,,4742.7
281,,,4759.4
282,,,4776.0
283,,,4792.7
284,,,4809.3
285,,,4826.0
286,,,4842.7
287,,,4859.3
288,,,4876.0
289,,,4892.7
290,,,4909.3
291,,,4926.0
292,,,4942.7
293,,,4959.3
294,,,4976.0
295,,,4992.7
296,,,5009.3
297,,,5026.0
298,,,5042.7
299,,,5059.3
300,,,5076.0
301,,,5092.7
302,,,5109.3
303,,,5126.0
304,,,5142.7
305,,,5159.3
306,,,5176.0
307,,,5192.7
308,,,5209.3
309,,,5226.0
310,,,5242.6
311,,,5259.3
312,,,5276.0
313,,,5292.6
314,,,5309.3
315,,,5326.0
316,,,5342.6
317,,,5359.3
318,,,5376.0
319,,,5392.6
320,,,5409.3
321,,,5426.0
322,,,5442.6
323,,,5459.3
324,,,5476.0
325,,,5492.6
326,,,5509.3
327,,,5526.0
328,,,5542.6
329,,,5559.3
330,,,5576.0
331,,,5592.6
