,x,y,times
0,968.0,352.0,0.0
1,970.0,345.0,16.6
2,969.0,358.0,33.3
3,975.0,351.0,50.0
4,974.0,353.0,66.6
5,977.0,352.0,83.3
6,974.0,347.0,99.9
7,967.0,335.0,116.6
8,964.0,340.0,133.2
9,973.0,224.0,149.9
10,965.0,339.0,166.6
11,971.0,357.0,183.2
12,978.0,349.0,199.9
13,945.0,340.0,216.6
14,978.0,353.0,233.4
15,973.0,336.0,250.1
16,965.0,338.0,266.7
17,928.0,382.0,283.4
18,912.0,410.0,300.0
19,907.0,408.0,316.7
20,905.0,407.0,333.4
21,905.0,405.0,350.0
22,914.0,418.0,366.7
23,909.0,414.0,383.4
24,914.0,420.0,400.0
25,903.0,419.0,416.7
26,911.0,425.0,433.3
27,910.0,426.0,450.2
28,880.0,443.0,466.7
29,888.0,478.0,483.3
30,885.0,463.0,500.0
31,886.0,472.0,516.7
32,875.0,471.0,533.3
33,880.0,459.0,550.0
34,886.0,460.0,566.6
35,883.0,477.0,583.3
36,873.0,459.0,600.0
37,871.0,466.0,616.6
38,888.0,473.0,633.3
39,889.0,471.0,650.1
40,834.0,415.0,666.6
41,877.0,474.0,683.3
42,862.0,472.0,699.9
43,868.0,460.0,716.6
44,870.0,462.0,733.3
45,881.0,466.0,750.3
46,884.0,477.0,767.0
47,865.0,479.0,783.8
48,800.0,415.0,800.5
49,866.0,462.0,817.4
50,869.0,473.0,834.0
51,888.0,435.0,850.6
52,933.0,411.0,867.3
53,960.0,386.0,884.0
54,960.0,405.0,900.7
55,943.0,392.0,917.3
56,919.0,466.0,934.0
57,922.0,477.0,950.7
58,917.0,474.0,967.4
59,952.0,395.0,984.0
60,952.0,396.0,1000.7
61,945.0,389.0,1017.4
62,949.0,405.0,1034.1
63,916.0,461.0,1050.7
64,926.0,467.0,1067.4
65,911.0,469.0,1084.0
66,946.0,405.0,1100.7
67,956.0,392.0,1117.4
68,963.0,394.0,1134.0
69,991.0,507.0,1150.7
70,1034.0,876.0,1167.4
71,843.0,-928.0,1184.0
72,,,1200.7
73,,,1217.4
74,,,1234.0
75,,,1250.6
76,,,1267.3
77,,,1284.0
78,,,1300.6
79,,,1317.3
80,,,1334.0
81,,,1350.6
82,,,1367.5
83,,,1384.5
84,,,1401.3
85,,,1418.4
86,,,1435.5
87,,,1452.3
88,,,1469.4
89,,,1486.5
90,,,1503.7
