,x,y,times
0,1002,255,0.0
1,1006,247,16.6
2,1000,251,33.3
3,996,243,50.0
4,981,256,66.6
5,979,258,83.3
6,977,263,100.0
7,1004,241,116.6
8,997,243,133.3
9,1005,239,150.0
10,981,252,166.6
11,995,251,183.3
12,989,259,200.0
13,975,264,216.6
14,989,252,233.3
15,987,254,250.0
16,981,267,266.6
17,976,239,283.3
18,902,242,300.0
19,896,237,316.6
20,889,242,333.3
21,896,238,350.0
22,895,240,366.7
23,898,243,383.3
24,893,250,400.0
25,897,249,416.7
26,898,252,433.3
27,886,257,449.9
28,884,251,466.7
29,894,229,483.3
30,887,249,499.9
31,887,248,516.7
32,888,249,533.3
33,893,241,549.9
34,854,259,566.6
35,874,263,583.3
36,864,262,599.9
37,868,250,616.6
38,868,246,633.3
39,858,250,649.9
40,868,244,666.6
41,862,257,683.3
42,861,273,700.0
43,866,268,716.6
44,859,266,733.3
45,865,252,749.9
46,862,256,766.6
47,858,251,783.2
48,866,250,799.9
49,868,243,816.6
50,863,250,833.2
51,863,259,849.9
52,863,257,866.6
53,833,230,883.2
54,829,241,899.9
55,821,233,916.6
56,821,250,933.2
57,828,236,949.9
58,835,236,966.5
59,826,231,983.2
60,837,223,999.9
61,844,227,1016.5
62,821,239,1033.2
63,834,223,1049.8
64,837,232,1066.5
65,849,214,1083.2
66,832,215,1099.8
67,835,218,1116.5
68,844,213,1133.2
69,827,222,1149.8
70,828,229,1166.5
71,826,212,1183.1
72,832,216,1200.0
73,852,194,1216.7
74,839,211,1233.3
75,846,195,1250.0
76,837,207,1266.7
77,833,215,1283.3
78,845,190,1300.0
79,833,221,1316.7
80,840,204,1333.3
81,848,215,1350.0
82,906,195,1366.7
83,1031,195,1383.3
84,1104,204,1400.0
85,1097,207,1416.7
86,1100,202,1433.4
87,1111,179,1450.0
88,1087,214,1466.7
89,1103,211,1483.4
90,1105,215,1500.0
91,1094,211,1516.7
92,1091,208,1533.4
93,1106,203,1550.0
94,1096,211,1566.7
95,1096,208,1583.4
96,1080,218,1600.0
97,1100,206,1616.7
98,1095,207,1633.4
99,1064,184,1650.1
100,1067,188,1666.7
101,1062,199,1683.4
102,1066,186,1700.1
103,1063,198,1716.6
104,1060,192,1733.3
105,1053,188,1749.9
106,1051,199,1766.6
107,1064,186,1783.2
108,1037,196,1799.9
109,920,191,1816.6
110,901,157,1833.2
111,881,200,1849.9
112,892,179,1866.6
113,876,199,1883.2
114,880,196,1899.9
115,882,201,1916.5
116,879,194,1933.2
117,891,191,1949.9
118,889,193,1966.5
119,900,179,1983.2
120,886,189,1999.9
121,901,185,2016.5
122,881,193,2033.2
123,882,193,2049.9
124,887,186,2066.5
125,885,187,2083.2
126,886,194,2099.9
127,879,191,2116.5
128,873,201,2133.2
129,878,200,2149.8
130,885,193,2166.5
131,883,195,2183.2
132,883,193,2199.8
133,886,193,2216.6
134,881,197,2233.2
135,886,188,2249.9
136,981,175,2266.6
137,1065,184,2283.2
138,1093,178,2299.9
139,1082,186,2316.6
140,1065,188,2333.2
141,1081,178,2349.9
142,1078,193,2366.5
143,1069,183,2383.2
144,1084,185,2399.9
145,1080,178,2416.5
146,1063,187,2433.2
147,1071,191,2449.9
148,1068,198,2466.5
149,1094,168,2483.2
150,1081,177,2499.9
151,1080,173,2516.5
152,1080,179,2533.2
153,1084,177,2549.9
154,1078,194,2566.5
155,1082,179,2583.2
156,1077,183,2599.9
157,1086,195,2616.5
158,1068,187,2633.2
159,1111,168,2649.9
160,1103,177,2666.5
161,1097,192,2683.2
162,1098,192,2699.8
163,1095,189,2716.6
164,1093,189,2733.2
165,1095,185,2749.9
166,1099,177,2766.6
167,1113,164,2783.2
168,1101,178,2799.9
169,1097,176,2816.6
170,1104,176,2833.2
171,1094,184,2849.9
172,1099,183,2866.6
173,1097,183,2883.2
174,1092,179,2899.9
175,1095,181,2916.6
176,1100,171,2933.2
177,1093,176,2949.9
178,1110,166,2966.6
179,1092,189,2983.2
180,1090,192,2999.9
181,1091,189,3016.5
182,1105,168,3033.2
183,1098,173,3049.9
184,1101,164,3066.5
185,1094,195,3083.2
186,1092,186,3099.9
187,1102,179,3116.5
188,1032,175,3133.2
189,923,190,3149.9
190,926,170,3166.5
191,913,190,3183.2
192,921,173,3199.9
193,926,171,3216.5
194,917,181,3233.2
195,910,194,3249.9
196,906,185,3266.6
197,908,176,3283.2
198,902,195,3299.9
199,929,176,3316.6
200,908,195,3333.2
201,913,188,3349.9
202,915,188,3366.6
203,920,182,3383.2
204,938,186,3399.9
205,1062,182,3416.6
206,1113,162,3433.2
207,1093,174,3449.9
208,1095,181,3466.6
209,1090,171,3483.2
210,1104,167,3499.9
211,1099,171,3516.6
212,1115,162,3533.2
213,1108,164,3549.9
214,1111,166,3566.6
215,1091,183,3583.2
216,1095,173,3599.9
217,1095,178,3616.6
218,1093,176,3633.3
219,1108,163,3649.9
220,1099,176,3666.6
221,1101,188,3683.3
222,1131,180,3699.9
223,1142,159,3716.6
224,1131,173,3733.2
225,1132,179,3749.9
226,1128,186,3766.5
227,1126,182,3783.2
228,1125,184,3799.9
229,1136,183,3816.5
230,1118,177,3833.2
231,957,172,3849.9
232,898,186,3866.5
233,930,156,3883.2
234,903,182,3899.8
235,910,188,3916.5
236,910,183,3933.2
237,912,181,3949.8
238,911,183,3966.5
239,913,197,3983.2
240,909,202,3999.8
241,919,185,4016.5
242,896,200,4033.2
243,915,191,4049.8
244,908,199,4066.5
245,909,204,4083.2
246,911,206,4099.8
247,904,201,4116.5
248,921,190,4133.2
